user_id,prediction
4811,2858 2762 527 593 2028 2571 260 110 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1617 912
355,593 1198 2762 858 50 608 589 1221 1617 912 1213 1136 457 541 750 3114 1097 2324 1704 923 908 1208 1206 2918 1247
3705,1210 1200 750 1704 3114 1136 1213 1291 1206 1387 924 919 2804 541 1214 1240 318 858 1358 527 1617 608 2324 593 480
3013,260 527 50 3578 296 318 858 2997 1240 2028 2762 608 2571 589 1221 1617 1213 457 1193 541 1270 1200 1387 1036 3114
656,2858 296 1196 1210 50 2028 589 2571 3578 2762 110 318 1240 1213 1136 457 541 750 1200 480 1036 1265 2324 924 908
3726,2028 608 1221 50 356 318 858 527 3578 2571 589 593 1213 1193 541 1270 1387 1036 919 2324 1704 1259 923 1219 908
3475,1270 2396 1617 457 3578 1200 1193 1387 3114 1208 2918 2791 1089 1278 3147 1258 1148 3671 910 1220 2797 1374 2692 2395 1199
4411,1210 3552 1089 1997 1247 3421 1206 903 2248 3147 1250 2395 1358 1252 1954 920 3160 913 3671 1266 2194 1294 1242 1288 1233
4122,2324 1214 3114 912 1291 924 919 1193 541 1259 3578 1240 1225 318 1097 110 2762 1198 593 480 1210 260 1704 1196 923
593,2762 2028 2571 260 110 318 1198 1196 858 50 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617 912 1213 1136 457
4508,1196 1 1923 2918 1148 1230 3114 1247 924 1207 1250 3147 1278 1214 34 2804 858 318 1090 527 47 2324 480 3671 1233
2794,2858 527 110 318 1198 858 356 1210 2997 1221 1617 912 1213 457 1 1193 541 1270 750 1387 480 3114 919 1097 2324
5712,39 908 2291 32 2174 3471 590 2959 2918 1394 223 1784 1573 1225 1584 3481 1527 588 1617 1923 2706 2406 1393 3702 2804
4808,2858 858 1196 260 2028 50 608 1198 110 2396 527 296 1240 1221 1617 912 1213 1136 1193 541 750 1214 1097 2324 924
4062,527 2028 260 110 1198 1196 858 1210 1197 1240 1221 912 1193 541 1270 750 1200 480 1036 3114 919 1214 1097 2324 1291
3669,1270 1240 1136 912 919 1214 1193 296 356 1265 2396 608 3114 2324 1291 1704 924 1225 923 1219 908 1208 1247 1304 2791
3589,2858 527 593 2571 110 318 50 356 1197 589 2997 3578 1221 912 1387 3114 919 2324 1704 1225 1259 923 1219 1208 1206
376,2028 527 110 1196 608 356 296 1210 1197 3578 1240 1221 912 1213 1136 457 1193 541 1270 750 1200 1387 480 1036 3114
4291,2858 50 1196 593 608 2762 110 2396 527 318 356 296 1617 912 1213 1136 1 1193 1387 1265 3114 2324 1704 1225 1259
461,2858 2028 2571 2762 1196 50 356 589 2997 2396 912 1136 457 1 1193 1387 480 3114 1214 1097 2324 1291 1704 924 923
1697,1210 1923 1291 912 1307 2959 2918 1304 1230 1225 1258 1221 923 750 47 1252 2324 1208 908 111 924 1222 858 480 608
566,2858 527 2028 318 858 296 589 2396 1240 1221 1213 1193 480 1036 1265 919 2324 1704 1225 1259 923 1219 1208 2918 1247
3524,593 2028 2571 260 1198 1196 858 356 296 1210 1197 589 2396 1240 1221 912 1136 457 1 1193 541 1270 750 1200 480
2023,260 1200 924 912 904 1307 923 1090 1252 1208 1358 1247 1219 1230 908 590 1225 1394 1304 541 1234 1617 1198 2762 3578
549,3174 368 597 913 1682 1233 3552 1639 1282 2712 440 2336 1276 1250 1291 3006 3499 3210 1148 2080 2294 2908 17 2167 1204
5880,2366 2000 3448 2302 1396 1653 1234 3702 969 3703 597 913 1183 2291 1704 3363 1682 1101 1233 551 1408 1721 2959 377 1639
719,2858 2762 527 593 2571 260 110 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617 912
3393,2858 1 2918 1704 1225 908 3114 1136 1213 1291 1036 1387 1193 541 50 527 318 589 1270 608 260 2324 2997 296 1358
5493,1285 223 2968 21 3363 908 3408 750 2406 2706 1101 1233 588 3072 1408 539 3481 3552 1639 1282 1215 1225 2712 2081 3527
5333,3361 3703 3527 2700 111 1089 1247 3421 1206 2985 1358 1208 1252 1954 920 47 3671 1673 923 2115 1294 1376 1288 2302 1732
4305,1234 1225 923 1090 47 2324 1208 1206 3421 1247 1089 1222 1230 750 1304 1207 2959 1307 1291 2791 541 1259 3578 1 858
1988,260 1240 2028 1198 318 356 296 3578 1136 541 1270 1200 1387 480 1214 2324 1291 1225 1208 2918 1247 2804 1304 3421 2716
5026,235 3448 1207 903 1199 497 1252 2324 357 1089 1625 1912 1748 2947 1179 1148 1035 2502 111 1094 3543 3039 17 3527 1230
4822,2858 2762 527 593 2028 2571 260 110 318 1198 1196 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617 912
4816,1247 2804 1036 1291 1136 3114 3471 2959 2918 1394 1225 1923 750 47 908 1230 1219 1089 3421 1206 3147 1208 1278 2324 1610
3780,2858 904 1230 1219 2324 1234 457 111 3578 3114 1136 541 1247 3421 1258 3147 34 1193 1221 1213 1387 923 1358 1610 912
3649,2858 2762 527 2028 2571 260 110 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 912 1213
5755,3421 1230 3481 1527 588 1923 2706 1220 2804 750 3176 3408 3751 1073 733 21 1222 1252 3527 2700 111 1089 1517 357 293
1803,2571 260 318 1198 1196 858 50 1210 1197 589 2997 2396 3578 1240 1221 912 1136 457 1193 541 1270 750 1200 1387 1036
3626,1210 2396 750 1193 50 858 2997 1197 1221 1198 608 1265 2324 1206 1247 2804 1304 1252 1394 1278 1230 1234 1580 1250 1148
2073,904 293 1225 2804 908 1222 111 2395 1954 920 3160 1090 3671 1673 2194 2115 1233 2289 3552 1394 1374 2918 457 2028 589
3709,1196 608 50 858 1197 2762 1198 2997 1210 589 260 2571 3578 1240 1221 1617 1136 457 1193 541 750 1200 1387 480 1036
2869,2858 2762 527 593 2028 2571 260 110 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617
678,593 3114 1304 1394 750 910 1204 1234 908 1230 1222 1148 111 1089 1247 1207 1250 1276 1358 1208 1252 1954 1233 47 923
3378,2858 110 50 3578 527 1197 2997 608 593 2028 260 1221 1617 1213 1136 457 1 1193 750 1036 3114 919 1214 1291 1225
4837,904 1573 2599 3793 2291 32 3471 590 2959 1374 3418 592 1304 1394 223 1784 1225 1968 1584 3481 1527 588 1923 2706 1393
1811,2858 527 593 2028 2571 260 110 318 1198 1196 50 608 356 296 1210 1197 589 3578 1240 1221 1617 912 1213 1136 457
3253,2762 593 2571 260 1198 1196 858 50 1210 1197 589 2396 3578 1240 1221 1617 912 1213 457 541 1270 750 1200 1387 480
5172,1396 2081 1674 733 2890 3703 913 1028 595 1183 2804 1220 3702 2706 1573 1304 2959 1682 1101 1233 3421 551 1356 1222 25
1489,527 593 2028 110 318 1198 858 356 296 1210 3578 1221 1617 1136 750 1265 1214 1704 1225 1259 923 1219 908 1208 1206
5947,2406 1704 2797 3793 2291 32 2174 590 2959 2918 3418 592 1304 1394 223 1784 1573 1225 3481 1527 588 1270 1923 2706 1396
3002,908 912 50 1221 924 1387 1036 1291 1213 1200 3114 1704 2918 1225 1206 1208 541 3578 923 110 1210 480 2028 589 2571
1503,318 356 296 3578 1240 912 1213 457 1 1193 1387 1036 1265 1214 1097 2324 1291 924 1259 923 1219 908 1358 2716 2791
4083,923 1225 1213 1136 3114 1307 1704 2959 1394 1923 1090 2804 750 111 1089 1247 3147 1208 912 1291 1036 2791 589 1270 2762
868,2858 2762 527 593 2028 2571 260 110 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617
5972,1204 595 3176 3751 908 21 1356 3527 1094 111 1089 1517 2640 1206 3147 1208 1252 920 47 3160 3671 364 1258 3361 2692
4021,3160 2355 2395 2529 1358 1208 2324 1252 920 1641 47 1291 1090 1673 1674 2321 923 2791 1221 364 1258 1500 1732 3114 1653
3847,527 858 2396 3578 1221 912 1136 457 1 1193 1200 1265 3114 1214 2324 924 1225 923 1219 908 2918 1247 1358 1304 3421
1680,1645 3526 1242 2763 1204 2352 2108 1201 1090 47 2427 3101 1278 2502 2243 368 2278 265 1208 2671 1267 1358 2395 3424 2915
2241,2858 2762 527 2028 2571 260 110 318 1198 1196 858 50 608 356 296 1197 589 2997 2396 3578 1240 1221 1617 1213 1136
3201,260 1288 111 1089 1247 1221 3147 919 50 2395 2529 1358 1278 1954 1259 3114 3160 1090 2987 3578 1242 2700 150 1219 1584
4801,2858 527 1136 912 1193 50 541 1 296 318 858 2997 1221 1196 1197 2396 110 1617 1198 2028 608 1270 589 1387 1265
1121,2858 2997 750 3114 1136 1036 541 3578 1 1240 356 318 1193 1210 2028 1196 1197 110 2571 589 260 527 919 1097 2324
4076,2762 593 2028 2571 260 1198 1196 858 50 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617 912 1213 1136 457 1
5786,2336 21 1225 1584 3481 1527 588 1393 39 1220 2804 3408 3751 1961 1073 733 1356 3671 3527 150 1094 2700 1247 2657 1517
432,2858 2762 527 593 2028 2571 260 110 318 1198 1196 858 50 608 296 1210 1197 589 2997 3578 1240 1221 1617 912 1213
366,2858 1387 1036 1234 912 3114 1307 1704 590 1258 2959 1225 1923 2804 923 1222 1090 1219 1089 3421 1278 3147 1208 2791 1213
4388,260 1617 912 1221 50 296 858 2997 527 1240 1198 1197 1136 541 750 1200 480 3114 919 924 1225 1259 923 1219 908
4782,2858 2762 527 2028 260 110 318 1198 1196 50 296 1210 1197 589 2997 2396 3578 1221 912 1213 1136 457 1 1193 1270
4079,2858 2918 923 1704 1225 3114 1136 750 1291 1387 924 1193 50 541 3578 1240 296 2997 1265 2396 2762 608 2571 2028 1247
4879,2302 3702 3418 1242 1374 1258 3448 17 1732 3361 2959 2692 1234 2291 3114 2268 3793 2890 3703 595 1183 2797 2081 1704 223
4957,2144 1183 920 1641 3160 1090 1294 1288 364 1653 2692 969 2890 913 904 2968 1358 3363 3897 1233 3052 3072 1266 2160 1639
3590,969 1276 3421 2529 1208 1954 920 1673 923 2194 1294 1242 1288 1732 3361 2692 1234 913 3363 1233 1266 1247 150 1219 1387
798,2858 260 527 1198 50 2997 1221 1617 1213 1136 457 1193 750 1200 1387 480 1036 3114 1214 2324 1704 924 923 908 1208
696,2028 296 750 3114 1387 541 1200 1214 1193 356 1265 2396 608 2571 2997 589 1259 1219 908 1206 1247 2804 1923 1394 1089
5684,1246 3408 1094 150 1356 908 1961 3751 3176 1584 750 2804 39 1393 2706 1923 111 1247 1517 357 1206 3147 2395 1358 1208
1586,527 1584 3702 1674 2268 1961 1183 1393 1923 1225 1639 1784 1304 3418 2918 2529 25 2959 2692 1653 1230 150 1208 3147 2324
6011,1276 1222 1393 39 2804 750 1079 3176 3408 3751 1073 908 733 21 1356 1230 3527 2706 1219 1094 2700 111 1089 1247 2657
5689,1214 1294 1288 2302 1732 3361 1234 3702 1674 2268 969 3703 597 913 1265 3363 1240 3897 1721 1101 1307 3052 2407 2291 2289
2557,2858 2762 2028 260 110 318 1198 1196 858 1210 1197 589 2997 2396 3578 1240 912 1213 1136 457 1 1193 541 1270 750
2304,2858 1097 2324 1704 3114 1387 50 541 356 1225 2571 110 527 1259 923 1219 1208 1206 2918 1247 2804 2791 1307 1394 590
2820,260 2396 50 356 318 1197 1617 110 1198 593 2028 457 1 1200 3114 1097 2324 1291 1225 908 2804 904 1278 590 111
103,2858 2762 527 593 2028 260 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617 1213 1136
1470,2858 318 2571 593 608 2762 296 50 1197 589 2997 1240 1221 1213 1136 1 541 750 1200 1387 1036 1265 3114 1214 2324
445,1197 296 2028 593 608 1198 110 2396 527 50 318 356 3578 1221 912 1213 1136 457 1 1200 1387 480 1036 1265 919
2853,2858 2762 527 593 2028 2571 260 110 318 1198 1196 858 50 356 296 1210 2997 2396 3578 1240 1221 1617 912 1213 457
727,1196 1198 260 1210 356 2571 2762 589 2997 2396 1240 1221 1617 912 457 1 1193 541 1270 750 1200 1387 480 1036 3114
1517,2762 527 593 260 110 1198 1196 858 356 1210 1197 589 2997 2396 3578 1240 1221 1617 1213 1136 457 541 1270 750 1200
4447,2858 2762 527 2028 260 110 50 296 2396 3578 457 1 1193 480 3114 919 2324 1291 1704 1219 1247 2804 1358 1923 2959
4897,1199 1393 908 3751 3408 3176 750 39 2706 1230 588 1527 3481 1225 1573 1784 21 3527 1641 3147 1954 1252 2324 903 1358
148,923 924 1206 1219 750 1225 2918 1704 1136 1213 912 919 2324 1193 1259 457 1214 296 2997 1265 1617 2396 1208 2858 1358
570,2858 2762 2571 260 318 1198 1196 50 608 1197 589 2997 1240 1221 1617 912 1136 457 1 1193 541 1270 750 1200 1387
1714,2762 527 593 2028 260 318 858 50 608 356 296 2396 3578 1221 1617 912 1213 1136 457 1193 1270 1200 1387 480 919
5621,3543 1294 1220 1242 1393 1923 588 364 3361 1527 1396 3481 1653 3702 969 2890 3703 904 1225 1028 595 1183 1573 2081 2968
2457,608 527 318 296 2997 2396 3578 1221 912 1213 1136 1193 750 1387 919 2324 1704 1225 923 908 1208 1247 2804 1358 3421
2570,2028 2571 260 110 318 1198 1196 858 50 1210 1197 589 2997 3578 1240 1221 1617 912 1136 1 1193 541 1270 750 1200
4815,2028 1304 912 1213 1136 3114 1307 1294 1704 590 923 2959 2918 3671 1090 1036 223 47 1923 2804 2324 1278 1079 908 1222
4878,364 912 2000 377 1136 1307 1721 1968 1704 2599 2797 3793 2291 32 2174 3471 590 2959 2918 1374 3418 592 1394 223 1784
2125,2571 2762 296 318 527 50 608 593 1240 1221 1617 912 1213 1136 457 1 1193 541 1270 750 1200 1214 1097 2324 1291
5759,1285 1358 2804 750 1079 3408 3751 1356 1222 1094 111 1089 3421 1206 3147 2529 1278 1393 2324 47 3160 1090 3671 2321 923
5387,1282 293 1242 3253 3448 2302 1653 1234 2890 3703 904 3363 3424 3481 1584 1225 1101 1233 3052 1408 1266 1304 474 3552 3108
3512,593 1198 527 858 608 1221 1617 912 1213 3114 1097 1704 1259 1219 908 1208 1206 1247 2804 1358 1304 2791 1923 1252 1307
3080,2115 1225 1923 2804 750 1961 1222 3527 1219 150 3147 2529 1358 2324 1954 920 3160 1090 923 2194 1294 1242 1288 1674 2268
4319,2762 527 593 2028 2571 260 110 318 1198 1196 858 50 608 356 296 1210 1197 589 2997 2396 3578 1240 1221 1617 912
1377,2858 2762 527 593 2028 260 318 858 50 608 296 2997 2396 3578 1221 1617 912 1213 1136 1 1193 1270 750 1387 1036
5659,1682 750 2918 1374 592 1784 1573 1225 3481 588 1923 2706 1393 39 1220 2804 1079 3471 3176 3408 3751 1961 1073 908 733
2986,260 593 1196 1210 1197 2396 912 1136 1 1193 1270 750 1200 3114 919 1214 924 1225 923 1219 908 1247 1358 1304 3421
412,1210 1183 3481 1584 1304 1653 1234 3418 2890 3703 1374 2959 1500 3471 32 2291 2599 3897 1704 1968 1721 3114 1527 3253 3052
518,1196 541 750 3114 1136 1213 1291 1036 1387 924 919 1193 50 1221 589 2571 1 1240 260 858 1210 1617 110 480 457
4682,2028 1278 1073 1222 1219 150 2700 111 1517 1206 2529 1358 2324 1220 1252 1673 923 1997 1242 3361 2692 1080 3363 1276 3897
4969,1784 3418 1704 2599 2797 3793 2291 32 2174 3471 1617 590 2959 2918 1374 592 1721 1304 1394 223 1573 1225 1584 3481 1527
2764,1210 1242 3471 2918 1374 1304 1923 904 2804 750 1073 1230 1222 1219 3421 1234 1206 2692 1278 2324 1954 920 47 1090 1294
3143,2762 2028 2571 260 1198 50 296 1210 1197 3578 1240 1221 912 1136 1 1193 750 1200 1387 480 1036 3114 919 1214 1097
793,2762 527 110 1198 50 608 296 1197 589 2997 2396 3578 1240 1221 1617 1213 1136 457 1 541 750 1200 1387 480 1036
5031,1732 1968 2174 32 3793 2797 2599 1704 3114 1393 1136 377 2000 1213 912 1291 3471 590 2959 1374 3418 592 1304 223 1784
1758,1196 1304 1387 2791 1610 1036 912 1358 1136 1234 1307 2918 1394 541 1258 750 1230 1222 923 1219 1090 1247 47 2324 924
5747,1396 1527 2706 1258 3253 1500 2302 3361 2243 1923 2692 1234 3702 1674 1376 2268 1584 2890 3703 597 2968 1573 1394 3363 1304
777,593 110 318 858 50 296 2997 1221 1617 912 1213 1136 1 1193 750 1200 3114 1097 2324 1704 1259 923 1219 908 1208
2380,2762 2571 260 110 1198 858 296 1210 1197 2997 3578 1240 1617 1213 1136 1193 541 750 1200 1387 1036 3114 919 1214 1291
1507,2858 2396 3578 1240 50 296 912 318 1221 527 1617 1197 356 2762 2571 1196 608 1198 260 2028 593 1213 457 1 1193
30,2858 2028 260 110 318 1198 1196 858 50 356 1210 1197 2396 3578 1240 1221 912 1136 457 1 1193 541 1270 750 1200
