user_id,prediction
2599,2858 2028 2762 50 527 593 1617 2396 919 924 1221 2997 541 1193 912 1213 750 1136 2324 1222 590 1704 2959 1265 908
1996,608 1617 296 50 1197 2396 1221 527 1213 2997 924 1214 356 750 1200 2324 912 1097 1387 1704 3114 1270 2959 1089 2804
3290,1196 260 2028 2762 318 110 1198 593 527 858 2396 50 1210 356 924 1617 1197 1 912 919 3114 296 589 1193 3578
3313,858 318 2396 1197 1221 541 912 1214 750 1233 1259 1206 923 1090 111 903 1250 904 1230 1247 1242 3147 1234 969 920
1112,296 858 1221 1196 1240 2324 750 1206 1193 2959 1704 318 1278 593 2791 2692 2716 1207 590 1220 3471 480 1222 1208 908
4647,1288 480 1374 32 296 1199 2987 1748 2918 1968 2324 1947 1641 2628 551 2791 21 3504 1253 1653 1997 3175 1291 3552 1035
1943,858 919 1221 1214 1210 1240 2396 3578 1206 1200 527 1225 590 2692 1222 912 457 2028 1307 3471 1276 1233 223 1 110
1130,260 608 2571 1617 296 50 919 2762 1213 2997 1193 1214 356 3578 1200 1 1097 3114 1036 2959 1222 1089 1259 1148 2804
5269,2858 2571 2028 318 110 527 608 2396 1210 356 919 1 912 3114 3578 1240 1200 457 541 1036 750 1136 1387 590 1148
2885,1196 260 2571 318 1198 2028 858 2762 608 527 593 1617 1210 1197 919 296 356 924 912 1221 1193 1240 541 1213 1200
3163,541 1270 1221 480 1214 1089 858 2987 1136 2599 2959 1240 1923 913 1704 3421 1267 3160 1258 953 1230 1080 1968 3006 150
4497,1196 296 1213 318 1197 589 527 593 924 1193 750 1136 2028 2324 356 110 1387 1704 912 1089 2804 1265 1206 1 590
3299,541 1617 1196 919 1213 1198 2571 1214 589 318 1240 750 2324 1193 593 1270 1387 1089 1704 1206 356 2804 912 1222 2791
3677,2858 1196 2571 260 2028 2762 318 1198 110 858 527 608 2396 1210 1617 924 1197 1 912 919 3114 296 589 1193 2997
1181,318 593 110 1210 750 1704 1610 2959 1097 1208 1089 2804 1247 2716 1266 1234 969 953 1073 1923 1079 480 2599 1394 1580
991,2858 1196 2028 2762 2571 110 318 260 1198 593 527 858 608 356 50 1210 1 924 3114 1617 919 589 1193 296 3578
10,296 260 1213 608 1206 2997 1089 50 1288 2692 1197 2987 1193 1073 3578 1207 1252 1079 34 3421 32 910 1358 1294 1208
4729,2571 260 110 593 527 858 924 1197 912 919 589 296 1193 2997 3578 1240 1221 1200 457 1036 1214 1213 750 1136 1387
5990,2858 2571 2028 2762 318 1198 110 858 593 527 608 50 1210 356 1617 924 1 912 919 296 3114 1193 3578 1200 457
4521,2858 2571 608 1617 318 296 919 2028 2396 1221 924 589 356 1193 1214 912 750 1136 1 2324 3114 1097 457 590 1222
2173,260 2858 2571 318 50 2762 593 110 919 1197 924 1213 3578 1 1214 1200 750 3114 1136 2324 1387 457 1704 1222 1097
1367,260 858 2028 608 2762 110 527 593 50 2396 1617 296 1221 2997 1193 3578 1213 3114 1214 1200 1136 457 1036 1387 2324
4510,2762 1617 924 1 912 1193 1213 541 1148 2324 1704 1265 904 1206 1230 1247 1204 2692 1276 223 745 913 1923 3481 1201
839,1213 1270 1206 1234 1259 858 750 1240 2959 589 2791 1276 1704 1225 3578 2918 1210 34 1394 590 111 1250 1222 3006 3671
3610,2028 527 608 356 1617 924 1 3114 589 1193 2997 1200 1214 750 1387 1222 590 1148 2324 1704 1233 908 1208 1097 1304
4959,858 2858 1617 50 919 593 1221 2762 1213 110 589 2997 1240 1193 1214 3578 750 912 1 1387 1097 1704 457 2959 1222
4811,2858 1196 2571 2028 2762 260 318 110 1198 593 527 858 2396 608 50 356 1210 1 924 1197 912 1617 3114 919 589
355,1198 858 2762 608 593 50 1617 589 912 1221 3114 541 1213 750 1136 457 2324 1222 1704 1148 1610 908 1233 2959 1208
3705,858 1617 608 541 919 1213 318 1210 527 593 1214 1240 924 750 1136 2324 1200 1387 1704 2959 2804 1206 3114 1148 1225
3013,260 2571 2028 318 2762 858 527 608 50 1617 296 589 3114 1193 2997 1221 3578 1240 1200 1213 457 541 1036 1387 1222
656,1196 2858 2571 318 2028 2762 50 110 1210 296 924 589 541 1240 1213 3578 1200 750 1136 2324 457 1036 1222 590 2959
3726,2571 318 2028 858 608 527 593 50 919 356 589 1221 1193 3578 541 1213 1036 1387 2324 1222 1704 908 2959 1233 1208
3475,1617 2396 1193 3578 1200 1387 1270 3114 1089 457 1148 1208 2791 1278 2692 3147 3671 1220 2918 1258 969 745 3481 1374 1094
4411,296 1617 1213 1580 1097 1234 1206 1288 1089 2804 2692 1374 2987 1136 2599 223 2959 1923 3481 2000 913 1079 1225 3421 1394
4122,260 1196 541 1198 919 318 1210 593 924 1240 1214 1193 3578 110 2762 2324 1097 912 1704 2959 1259 1089 590 2804 3114
593,1196 2571 2028 2762 260 318 110 1198 858 2396 50 356 1210 1 924 912 1197 1617 3114 919 589 1193 296 2997 3578
4508,858 1196 1214 2324 2804 924 318 1278 527 1207 480 1148 34 1090 1233 1230 1923 3147 1247 1250 2918 1 1242 953 3114
2794,2858 318 1198 110 858 527 1210 1617 356 924 919 1 912 3114 1193 2997 1221 1213 457 541 750 1387 1222 590 1610
5712,2858 2762 318 110 1198 593 527 858 608 2396 50 356 1210 924 1 1617 912 3114 919 589 296 1193 2997 1036 1214
4808,1196 2858 260 2028 1198 110 858 608 527 2396 50 1617 924 296 912 1193 1221 1240 1213 1214 541 750 1136 1222 2324
4062,1196 260 2028 1198 858 110 527 1210 1197 919 924 912 1193 1221 3114 1240 541 1200 1214 750 1036 1222 2324 590 1148
3669,296 608 919 1214 1240 2396 924 2324 1193 1136 1270 1089 1704 356 1265 912 2791 1225 1208 1278 923 908 1207 1234 2692
3589,2858 2571 318 110 527 593 50 1197 919 356 589 912 1221 2997 3578 3114 1387 2324 1704 1148 1610 2959 1208 1089 2804
376,1196 2028 110 608 527 1210 356 1197 919 296 912 1193 1221 3114 1240 3578 1213 541 1200 1214 750 1136 457 1036 1387
4291,1196 2858 608 1617 318 50 296 527 593 2396 2762 110 1213 356 1193 912 1136 1 2324 3114 1387 1704 1222 590 2959
461,1196 2858 2571 2028 2762 50 2396 356 924 589 912 1 2997 1193 3114 1214 1136 457 1387 2324 1222 1704 1148 1610 908
1697,858 1221 608 2324 1259 750 589 1210 2959 1580 3578 924 1265 1220 480 1225 923 1291 1276 1307 1252 1208 1073 1222 908
566,2858 2028 318 527 858 2396 919 589 1193 296 1240 1221 1036 590 1213 1233 1704 1208 2324 1265 2959 903 1304 904 1219
3524,1196 2571 260 2028 1198 593 858 2396 1210 356 924 1 1197 912 919 3114 589 296 1193 1240 1221 1200 457 1036 1214
2023,541 260 1617 1214 1198 3578 924 1200 1234 2396 1225 2716 923 590 1276 1208 1252 1307 908 1219 2987 1358 912 1090 1230
549,480 910 2797 1206 3175 1253 1945 2692 1653 21 1278 246 3504 296 3160 913 3006 1276 2542 2352 780 1235 1517 3552 162
5880,541 260 608 1196 50 1259 1193 2858 2804 3578 2959 1704 1234 318 1207 1291 3471 480 590 1222 1208 1276 1252 356 1090
719,2858 1196 2762 2571 110 318 260 1198 593 527 2396 858 608 356 50 1210 1 924 912 1197 1617 919 589 1193 296
3393,260 2858 608 296 50 318 541 527 1213 2997 589 1193 1136 2324 1 1387 1704 3114 1270 2959 1036 590 1089 1148 908
5493,919 50 1214 1210 589 1240 750 2324 527 1259 1200 1206 1387 590 1225 1207 1036 908 1148 110 1291 1 1219 1233 1580
5333,1196 2858 858 1198 318 1617 924 1221 589 1193 1240 1214 1 1200 3114 1387 1097 1222 2959 1148 1089 1208 1233 2804 1206
4305,858 541 2858 1197 527 750 2324 3578 1097 1259 2959 1089 1206 1 1222 1148 1208 2791 1225 1207 923 1291 2692 1234 1304
1988,260 1198 296 318 541 2028 1240 1214 356 3578 1136 1200 2324 1387 1270 590 1222 2804 1208 1233 1225 1207 1304 1291 1278
5026,318 2762 527 1210 924 2997 1193 2324 590 1148 1610 1233 1089 2804 1207 2791 923 1090 111 903 1252 1230 2692 2716 1954
4822,2858 1196 2028 2762 2571 110 318 260 1198 593 527 2396 608 356 50 1210 1 924 912 1197 3114 1617 919 589 1193
4816,260 541 1196 608 919 1198 1197 1210 1214 589 1240 1097 750 2324 924 1136 1193 1270 527 3578 1089 1387 1206 2959 2804
3780,260 541 1617 858 608 1213 1221 2997 1097 1198 2324 1210 1136 2858 1193 3578 2396 2804 1704 1387 593 1234 1265 1278 1225
3649,2858 1196 2028 2762 2571 110 318 260 1198 527 858 2396 608 356 50 1210 1 924 912 1197 3114 919 589 1193 296
5755,296 608 1213 919 50 2997 1197 2324 1240 750 589 1136 1259 2571 2858 1089 3578 2804 2959 1200 2396 1234 1265 1278 2791
1803,1196 2571 260 318 1198 858 2396 50 1210 924 1197 912 919 3114 589 1193 2997 3578 1221 1240 1200 457 1036 1214 750
3626,858 1198 608 50 2396 1210 1197 1221 2997 1193 750 2324 1148 1265 1233 2804 1304 1206 1252 1250 1278 1230 2692 1247 34
2073,1580 296 1213 1374 32 910 2804 1199 919 2395 1394 2918 2916 2289 2064 3160 1225 1291 1748 293 953 1704 608 1953 3435
3709,1196 260 2571 1198 2762 858 608 50 1617 1210 1197 924 919 589 1193 2997 1221 1240 3578 541 1200 1214 750 1136 457
2869,2858 1196 2028 2762 2571 110 318 260 1198 593 527 858 2396 608 356 50 1210 1 912 1197 3114 1617 919 589 1193
678,608 1198 1213 593 1240 1193 750 356 1200 1704 1089 3114 1222 1036 1148 1208 908 1233 1207 923 1291 1304 1252 111 1234
3378,260 2858 2028 608 110 527 593 50 1617 1197 919 1 2997 1193 1221 3114 3578 1213 1214 750 1136 457 1036 590 1148
4837,2858 1196 2571 2028 260 318 1198 593 527 858 2396 608 50 356 924 912 1617 919 589 296 1193 2997 3578 1240 1221
1811,2858 1196 2571 2028 260 318 110 1198 593 527 608 50 356 1210 1 924 912 1197 3114 1617 919 589 296 3578 1240
3253,1196 2762 2571 260 1198 593 858 2396 50 1210 924 912 1197 3114 1617 919 589 3578 1240 1200 457 1221 1036 1222 1214
5172,2858 2571 2028 2762 527 593 924 589 3578 1200 1214 1136 1036 1387 1222 2324 590 1233 2959 1097 1089 2804 1304 1219 1259
1489,2028 318 110 1198 593 527 858 1210 356 1617 296 3578 1221 1214 750 1136 1704 1233 908 1208 1265 1219 1089 2804 1090
5947,2858 1196 2028 2762 2571 110 318 1198 593 527 858 2396 608 356 50 1 912 1197 3114 1617 919 296 3578 2997 457
3002,1196 858 2571 50 541 318 1210 1221 527 593 1213 2028 2997 589 924 1240 110 356 3578 1200 2324 912 1097 1387 1704
1503,318 356 924 1 912 296 1193 3578 1240 457 1036 1214 1213 1387 590 1148 2324 1233 908 1265 2959 1097 1219 903 1089
4083,541 296 1213 1270 2997 2324 750 1240 589 1136 1089 2804 1193 2959 3578 1704 1200 2858 1265 2791 1225 2716 318 923 1207
868,2858 1196 2028 2762 2571 110 318 260 1198 593 527 2396 858 608 356 50 1210 1 924 912 3114 1197 1617 919 589
5972,858 1617 2571 1221 1213 589 1214 750 1193 1200 1089 1206 912 2762 1036 2791 1148 1208 1225 908 1233 2692 1234 2716 1252
4021,541 296 1213 910 2000 1617 1221 2692 3481 2599 1089 2797 2395 2324 223 1500 1214 2064 2918 2289 1732 1947 3160 899 2791
3847,858 527 2396 924 1 912 3114 1193 3578 1221 1200 457 1214 1136 590 1148 2324 1233 908 1265 2959 1304 1219 903 904
1680,3175 1584 480 3104 1253 3334 1945 551 2542 246 47 1077 1267 29 3504 3481 899 2985 2352 1260 2395 3363 3424 1912 1729
2241,2858 1196 2571 2028 2762 260 318 110 1198 527 858 2396 608 50 356 1 1197 1617 3114 589 1193 296 2997 3578 1240
3201,296 1617 260 1213 1270 1221 919 1259 608 1234 1089 3471 1136 480 50 1288 1240 1278 2692 589 1197 2716 2791 1704 2987
4801,1196 2858 858 1198 608 318 2028 1617 50 527 2396 110 296 919 1197 924 541 1221 589 2997 1193 912 1 3114 1136
1121,260 1196 2858 2571 318 2028 110 527 1210 919 1197 924 356 589 2997 1193 1 541 1240 3578 3114 750 1136 1036 2324
4076,1196 2028 2571 2762 260 1198 593 858 2396 50 356 1210 1 924 912 1197 3114 1617 919 589 1193 296 3578 2997 1240
5786,50 527 2762 919 1197 924 541 589 356 2997 912 1 1200 1136 3114 2324 457 1036 2959 1148 1610 1233 2804 1207 1225
432,2858 1196 2028 2762 2571 110 318 260 1198 593 527 858 608 50 1210 1 912 924 3114 1197 1617 919 589 1193 3578
366,541 1617 608 1213 1221 50 2997 1197 2858 2571 1097 589 1240 318 924 1259 3578 1089 593 1704 2959 1387 2804 1234 2791
4388,260 858 1198 1617 50 296 527 919 1197 541 1221 924 2997 1240 912 750 1200 1136 3114 1222 590 1148 1089 1259 908
4782,2858 1196 2028 2762 260 318 110 1198 527 2396 50 1210 1 1197 912 3114 589 1193 296 2997 3578 1221 457 1036 1214
4079,608 2858 296 2571 541 50 1210 2396 2997 924 1240 2028 1193 750 3578 2762 1136 1387 1704 2959 1089 1265 3114 1222 1225
4879,1196 1198 318 2028 1617 1197 356 2997 1 3114 2324 1387 1704 1222 1097 2959 1265 1208 1233 1089 2804 1207 1304 2791 1090
4957,2858 2571 2028 1210 296 1197 1221 2997 912 3578 3114 1222 1148 2959 908 1233 1207 1206 1090 1252 904 1250 1358 2692 3147
3590,541 1617 919 1097 2571 1387 1234 1265 593 2692 1225 923 1207 3471 1208 356 908 1276 912 1219 1288 1233 1304 1954 1610
798,260 2858 1198 1617 50 527 924 1221 2997 1193 1213 1214 1200 750 3114 1136 2324 1387 457 1036 1704 1222 1148 2959 1610
696,608 2571 296 541 2396 2997 589 2028 1214 1193 750 356 1200 1387 3114 1259 1089 590 1265 2804 1206 908 1207 1219 1090
5684,541 1617 1097 1221 1580 1234 1206 919 1214 2324 3471 750 2804 1240 2959 223 1704 1923 1225 3481 923 32 910 913 1207
1586,541 1206 32 2692 2324 1214 2987 2716 2599 1923 1276 1199 2918 2959 1267 1225 923 1732 3160 1968 1704 1307 1784 1080 1207
6011,2858 2028 2762 50 1617 527 593 296 919 1197 356 589 1221 2997 1213 3578 3114 750 1136 2324 1222 1704 1148 2959 1265
5689,541 2858 2571 1214 2396 1240 750 1200 1387 1089 912 1265 1222 2791 1148 908 923 1291 1234 1252 1307 1090 1304 111 1358
2557,2858 1196 2028 2762 260 318 110 1198 858 2396 1210 1 924 912 1197 3114 919 589 1193 2997 3578 1240 1200 457 1036
2304,2858 2571 50 541 527 110 356 2324 1387 3114 1097 1704 590 1148 1259 2804 1208 1206 1225 2791 1207 923 1219 111 1307
2820,260 1198 1617 318 50 593 2396 2028 1197 110 356 1200 2324 1 1097 3114 457 590 1222 1148 2804 908 1610 1233 1225
103,2858 1196 2028 2762 260 318 1198 593 527 858 2396 608 50 356 1210 1 924 1197 1617 3114 919 589 296 1193 2997
1470,2858 2571 318 2762 608 593 50 1197 924 296 1 589 2997 1221 3114 1240 541 1213 1200 1214 750 1136 1036 1387 1222
445,318 1198 2028 608 110 527 593 50 2396 1197 919 296 356 924 912 1 1221 3578 1213 1200 1214 1136 457 1036 1387
2853,2858 1196 2028 2571 2762 318 110 260 1198 593 527 858 2396 356 50 1210 924 912 1617 919 1193 296 3578 2997 1240
727,1196 260 2571 2762 1198 2396 1210 356 1617 924 1 912 589 3114 1193 2997 1221 1240 1200 1214 457 1036 541 750 1387
1517,1196 2762 110 260 1198 593 527 858 2396 356 1210 924 1197 3114 1617 919 589 3578 2997 1240 1200 1221 457 1036 1222
4447,2858 2028 2762 260 110 527 2396 50 1 3114 919 1193 296 3578 457 590 1148 1233 1704 2324 2959 903 1219 904 1090
4897,2858 2762 527 2396 50 1617 1197 912 296 589 1193 2997 3578 1221 1200 457 1036 1213 750 1136 1148 2324 1704 1233 908
148,1617 296 919 2858 1213 2997 1214 2396 924 750 1193 1136 2324 1259 1704 1089 2959 1206 912 1265 457 1148 1208 1225 1207
570,2858 1196 2571 2762 260 318 1198 608 50 1 924 912 1197 1617 3114 919 589 1193 2997 1240 1221 1200 457 1036 1214
1714,260 2028 318 2762 858 593 527 608 2396 50 1617 356 919 296 912 1193 1221 3578 1200 1213 1214 457 1136 1387 1222
5621,1196 919 2396 527 2028 1214 110 2324 912 1704 1 3114 1222 2804 1148 908 1225 1207 1219 1278 1304 1252 2716 1358 1230
2457,318 608 527 2396 919 296 912 1193 2997 1221 3578 1213 750 1136 1387 2324 590 1148 1704 908 1233 1208 2959 2804 1207
2570,1196 260 2571 2028 318 1198 110 858 50 1210 1617 1197 924 1 919 912 589 3114 1193 2997 1221 3578 1240 1200 1214
4815,296 1213 1221 858 608 1214 1259 1206 2324 2997 1580 1089 1136 2804 1197 589 1220 1278 2959 2692 1288 1704 2716 2791 1387
4878,1196 2028 2762 2571 110 318 260 1198 593 527 858 608 50 1210 1 924 912 1197 1617 919 589 1193 296 2997 1240
2125,2571 318 608 1617 50 2762 527 593 296 924 1221 541 1193 1213 1240 912 1 1214 1200 750 1136 2324 457 1704 1222
5759,541 1221 1097 2324 1259 1206 750 1240 1136 589 1089 1234 2804 1193 1278 1220 3471 2791 924 2716 923 1291 1276 223 318
5387,1617 858 1213 1214 1097 1198 2324 1259 2858 1206 1193 1089 924 2804 1704 318 1234 593 1278 2791 1225 923 1207 1220 1222
3512,1198 858 608 527 593 1617 912 1221 3114 1213 1222 1148 1704 908 1233 1208 1097 1089 2804 1304 1219 1259 1090 2791 903
3080,1580 1288 480 1617 1374 1221 2324 2804 1214 1923 260 2797 913 750 1394 1968 3160 2289 2997 1947 2064 1225 1291 923 899
4319,1196 2028 2571 2762 318 110 260 1198 593 527 858 2396 608 356 50 1210 1 924 912 1197 3114 1617 919 589 1193
1377,2858 260 2028 2762 318 858 593 527 608 2396 50 1617 924 1 919 912 296 3114 1193 2997 3578 1221 1213 1214 1036
5659,1196 260 2028 2762 318 110 858 593 527 608 2396 50 1617 924 1197 912 919 3114 1193 3578 1221 1200 1214 1213 1036
2986,1196 260 593 2396 1210 1197 924 919 1 912 3114 1193 1200 1214 750 1136 1222 1148 1233 908 1304 1219 1207 903 1090
412,1617 1213 1221 1206 919 1234 1259 3471 1089 2804 2997 2959 1374 2791 1276 1197 1073 1704 2599 3481 1291 1387 1207 32 910
518,260 1196 858 2571 1617 50 541 919 1210 1221 1213 589 924 110 1240 1193 750 1136 1 1387 3114 1270 1036 590 457
4682,541 1617 608 919 1270 2324 1240 1206 2804 2571 1387 1278 1580 2692 318 1220 923 1276 223 1307 1252 1222 1219 1073 34
4969,1196 2028 2571 318 260 110 1198 593 527 2396 608 356 50 1210 1 924 1197 3114 1617 589 1193 296 3578 1240 1221
2764,1221 50 1198 2997 1210 589 1240 1270 750 2324 318 2396 924 3578 1206 1200 1387 2804 2791 1234 1278 1222 2692 1207 1291
3143,2028 2762 2571 260 1198 50 1210 1 924 912 3114 1197 919 1193 3578 296 1240 1200 1036 1221 1222 1214 1136 750 1387
793,2762 110 1198 527 2396 608 50 1 1197 1617 3114 919 589 296 2997 3578 1240 1221 1200 457 1036 1214 1222 1213 750
5031,1196 2571 260 2762 318 110 593 858 50 1210 1617 924 1 912 919 3114 296 589 1193 2997 3578 1221 1240 1200 457
1758,541 296 858 608 1270 1196 1214 2997 2324 750 1240 589 1136 1234 3578 1580 1200 1387 924 1278 2571 2692 1265 2791 1220
5747,541 318 1221 527 593 1213 2997 2028 3578 750 1200 3114 2804 1148 908 1208 2791 1207 923 1304 1252 2692 1234 1250 1230
777,110 318 593 858 50 1 912 3114 1617 1193 296 2997 1200 1221 1222 1610 1136 750 1148 1213 1233 908 1704 1208 2324
2380,260 2571 2762 1198 110 858 1210 1617 1197 924 919 296 3114 1193 2997 3578 1240 1200 1213 1214 1036 750 541 1136 1387
1507,1196 260 2858 2571 318 1198 2028 2762 608 527 593 50 2396 1617 1197 919 296 356 924 912 1 1221 1193 1240 3578
30,2858 1196 2028 260 318 110 1198 858 2396 50 356 1210 1 924 912 1197 3114 919 1193 3578 1240 1221 1200 457 1036
588,541 260 1213 858 2324 1240 1136 589 1089 2804 1580 2959 1278 2692 1200 480 1265 924 1276 590 2599 1923 1374 1222 1230
2077,1617 541 919 50 1210 318 2997 1214 1193 2324 3578 1270 1387 912 2804 1 1148 2791 908 1225 1207 923 1278 1233 2692
3638,2858 2028 2762 2571 110 318 260 593 527 858 608 356 50 1 912 924 3114 1617 589 1193 3578 296 2997 1240 457
639,2858 318 593 527 858 2396 608 50 1 924 912 1617 919 1193 296 2997 1240 1221 1222 1213 750 590 1148 1233 541
