user_id,prediction
3701,260 2858 2571 593 110 858 1197 318 608 1617 2396 50 750 3114 1213 296 1221 356 1387 1193 1206 2324 1230 923 2959
548,2762 1198 260 2028 318 1196 2396 593 527 1197 608 356 50 3114 1136 750 1617 2997 1213 1210 296 1 1230 541 1193
889,480 1198 1036 1291 457 1610 1221 34 2019 1387 1219 1225 1089 1704 1207 1201 47 293 1953 50 110 1673 1247 2762 745
3517,2762 1198 260 1196 2028 318 593 858 2571 1197 2396 527 608 50 1617 3114 750 1213 2997 296 1 1221 1230 1193 1387
5815,2858 260 1198 2762 2028 110 593 318 858 1197 527 2396 608 50 1617 3114 1136 1213 2997 356 296 1 1387 2324 1208
591,1198 260 2396 1197 1617 3114 1136 750 2997 296 1 1230 1221 1387 1206 2324 1265 2959 2804 223 1704 1394 2791 1089 1288
5595,593 110 318 608 527 1617 2396 50 1136 3114 1213 2997 296 356 1387 1193 1 2324 1230 1208 923 912 1219 1240 2959
2941,260 1198 2858 2028 110 858 318 608 527 2396 1617 50 1136 1213 2997 296 1221 1 1193 2324 1230 1208 923 1219 2959
4728,2762 2028 1240 1214 527 1259 3114 2324 923 1 2804 1036 1230 111 912 904 223 1233 1394 1304 2791 1276 356 1247 1250
4117,1197 2762 858 2028 110 1210 527 1221 1240 750 1200 1136 1213 1387 1193 1214 2997 2324 919 1252 1 923 1259 1219 2804
4153,2762 1198 2028 110 260 318 2396 527 593 1196 858 1197 608 50 1136 750 2997 1617 1213 296 1210 1 1230 541 1193
5226,1196 2028 110 318 593 1197 2396 527 608 50 1617 3114 1136 750 1213 2997 296 541 1 1221 1193 1230 1206 2324 912
4345,260 1198 593 2762 858 2858 2028 318 541 527 1221 1213 3114 296 1240 1193 1200 1206 1214 1204 1252 3578 2959 1208 1270
3539,480 1610 924 1953 1287 2571 3147 111 2871 2529 3175 3471 32 3104 1376 1215 1252 2366 2987 590 3418 1242 3160 3006 1233
500,260 1198 1196 2028 110 593 858 1617 1210 1136 750 3114 2997 356 541 1 1221 1193 1387 1206 1230 1208 912 923 1265
3882,2858 2762 1198 260 1196 318 593 858 2571 2396 1197 527 3114 1136 750 356 1210 2997 296 1 541 1230 1193 1206 2324
2738,260 1198 2858 1196 2762 593 110 2571 858 318 1197 608 2396 1210 50 750 1136 3114 2997 541 356 1221 1 1387 1193
3518,1196 2571 1197 1240 858 1200 1214 541 2028 110 1617 1221 3578 1252 1206 1193 923 1219 111 296 2959 1204 590 750 2804
2947,2858 2762 1198 260 2028 1196 110 318 858 2396 50 1617 3114 750 1213 1210 1 541 1221 1193 1387 1206 2324 912 1208
4502,260 1198 2762 2028 593 2571 1197 50 1210 750 1136 3114 356 1193 2324 1265 2804 1252 3578 1225 1234 1394 1089 1079 1250
156,260 1198 2762 1196 2028 110 593 318 858 2571 1197 2396 608 50 1210 1136 750 1213 296 541 1221 1193 1387 1206 2324
4675,1198 593 2762 2028 318 527 541 750 1136 1213 3114 2997 1387 1193 1206 1240 1200 1 1214 1204 1252 923 919 1219 1259
673,1196 1198 2571 2762 1197 2028 1210 1617 50 541 1221 2396 1213 3114 2997 1387 1240 1200 1 2324 923 1252 919 1219 356
5136,260 593 2762 1197 858 2858 2028 110 50 527 1221 750 1136 1213 2396 3114 296 2997 1387 1193 1206 1 2324 1214 1252
5335,1197 2762 2028 2858 608 318 541 50 527 1240 1136 1387 1206 296 1193 1214 2396 919 2324 1 3578 1259 923 2959 1208
2747,260 1198 2571 2762 858 2028 110 1617 50 527 541 1221 750 2396 3114 1387 1193 1206 1240 1200 1214 1252 923 919 1219
5054,1196 2571 1221 1214 527 1193 919 3114 2324 1204 2804 1704 1225 590 1089 223 1233 356 1394 2791 1276 1247 1220 1207 3421
1624,1198 2571 593 1197 2028 858 110 318 608 1617 527 2396 750 1136 1221 1213 3114 2997 296 1193 1 2324 1240 1204 356
1285,1580 1127 1287 1036 592 1653 3147 1954 2115 1253 1527 3471 3578 780 1676 2947 1259 2161 733 778 1370 165 1269 1275 3396
3648,2571 858 1197 318 527 1617 750 541 1213 1221 1387 1206 2324 1204 1230 1208 912 1219 1252 1265 1234 1089 1394 1079 2791
1333,589 1214 457 1200 924 919 3147 3578 1954 3471 590 2000 1267 2916 2871 780 293 3160 150 1961 953 1231 2336 1968 1207
2599,593 2762 2028 2858 1617 541 50 527 1221 750 1136 1213 1193 2396 2997 2324 919 1252 1219 2959 2804 1208 1230 1704 912
1996,1197 608 1200 1214 1617 1221 50 1387 1206 1097 923 1219 2324 296 750 1204 2959 1213 2804 1270 527 1225 1704 908 2997
3290,2762 1198 260 1196 2028 110 318 593 858 2396 1197 527 50 1617 3114 1136 356 750 1213 1210 296 1 1221 1193 2324
3313,1197 858 318 541 2396 750 1221 1206 1214 923 1230 1259 912 1394 1234 1079 1288 904 1250 1233 111 1247 1242 3421 1258
1112,1196 1240 480 1252 593 908 1358 1221 590 858 3471 1222 1233 969 1206 1304 2000 1193 2959 1704 1207 1201 1276 1220 2968
4647,1240 589 1196 480 1200 260 1291 3578 1210 1252 1197 32 34 590 593 1222 1233 2968 2987 1201 1207 1673 1748 1968 1193
1943,1240 1214 1200 1210 919 3578 457 111 858 1221 590 1610 1222 1233 1206 3471 2028 1225 110 969 1304 1204 1276 2000 1201
1130,2571 260 1214 1200 919 608 3578 1259 1617 1036 1291 1097 2762 1206 50 1193 2959 1358 1222 2804 1225 296 1089 34 32
5269,2858 2028 110 2571 318 608 527 2396 1210 1136 750 3114 356 541 1 1387 1206 2324 912 923 1219 1200 1252 223 1704
2885,260 1198 1196 2762 2571 593 2028 858 1197 318 608 527 1210 1617 750 1136 1213 541 296 1221 1387 356 1193 1206 1230
3163,1240 480 1214 1610 1198 1953 541 2968 1221 1233 2987 1201 1267 3160 858 3527 1270 150 953 1968 1089 1231 913 1127 1704
4497,1196 589 480 1197 1036 593 457 908 924 1610 590 34 1222 32 1233 1206 904 1387 923 1193 1225 2028 969 1073 2804
3299,1196 1198 2571 593 318 1617 541 1240 750 1213 1387 3114 1206 1193 1214 2324 1 1252 919 923 1219 2804 1270 912 1704
3677,2858 260 1198 2762 1196 2028 110 318 858 2571 1197 527 2396 608 1617 1210 3114 1136 750 1213 2997 296 541 1 1221
1181,593 110 318 1210 750 1208 2959 2804 1704 1089 1394 1234 1097 1079 1247 1923 2716 1266 1256 480 899 3481 3363 1961 969
991,2858 2762 1198 2028 110 260 318 527 1196 593 858 356 608 2571 3114 50 1136 750 1617 2997 1213 296 1210 1 541
10,260 1036 457 3578 111 1610 1197 908 1252 1358 593 34 32 3147 1073 1222 1242 969 608 2987 903 2968 1953 1206 1219
4729,260 110 593 858 527 2571 1197 1136 750 1213 2997 296 541 1230 1193 1221 1387 1206 912 1208 923 1219 2959 2804 223
5990,2858 1198 2762 2028 110 593 2571 858 318 608 527 1617 50 1210 3114 1213 356 296 1 1193 1387 1230 2324 1208 912
4521,2571 608 1214 2028 1617 1221 919 318 589 1259 2858 1193 1097 1291 923 2324 296 750 1136 590 1225 908 1 3114 1089
2173,260 2571 593 1197 2762 110 318 2858 1200 1214 50 919 1387 1252 1206 3578 750 1213 1136 2324 923 3114 1219 2959 1
1367,260 593 858 2762 2028 608 110 1617 1200 1214 1221 50 1387 1252 1206 3578 1193 527 296 1213 1136 2324 923 1219 3114
4510,2762 1617 541 1213 1206 1193 2324 1 1204 1230 1704 912 1265 223 904 1288 1247 1276 2692 1923 2395 1148 1201 910 3481
839,1240 589 3578 111 1210 1259 34 590 969 1222 2194 293 1253 1201 1304 858 1584 1270 1287 1225 3363 1206 1276 1704 2959
3610,2028 608 527 1617 3114 750 2997 356 1 1193 1387 1206 1230 2324 1204 1208 1219 1200 1252 1704 1234 1225 1214 1089 2791
4959,593 858 2762 110 2858 1617 1240 50 1221 1214 1387 1206 919 1193 750 1252 1213 3578 2997 923 1 1219 589 2959 2804
4811,2858 2762 1198 2028 260 110 318 2396 1196 593 858 527 1197 608 2571 356 50 3114 1617 2997 1213 1210 296 1 1230
355,1198 593 858 2762 608 1617 541 50 1221 750 1136 1213 1206 3114 1252 2324 1204 923 2959 2804 1208 589 1704 1230 912
3705,1240 1214 1200 1210 919 480 593 1291 541 858 608 924 1358 1617 32 1206 1387 1225 2959 2804 1704 1073 2324 1204 318
3013,260 2762 2028 2571 858 318 608 527 1617 50 3114 1213 2997 541 296 1221 1387 1193 1204 1219 1200 2959 2804 1252 1240
656,1196 2571 2762 2858 2028 110 318 1210 50 541 750 1136 1213 296 1240 1200 1206 2324 3578 2959 1208 2804 1265 223 1089
3726,2571 593 858 2028 608 318 50 541 527 1221 1213 1387 1193 2324 1204 1252 919 923 1219 3578 1259 2959 1208 2804 1230
3475,1617 1200 1387 1193 3578 3114 2396 1270 1208 1089 2791 1220 457 2692 2918 1262 32 1278 2395 1258 1148 969 745 3481 910
4411,1210 1097 111 1252 1358 1242 1233 3147 1617 969 1206 1580 1387 2987 1225 1954 1304 2000 903 1193 2959 1089 2804 1201 2028
4122,1196 260 1198 593 1210 2762 110 318 1240 541 1214 919 1206 1193 1252 3578 1259 2324 3114 923 1204 2959 2804 1097 1704
593,2762 1198 260 2028 110 318 1196 858 2396 1197 2571 356 50 3114 1136 1617 750 2997 1213 1210 296 1 541 1193 1387
4508,1196 1214 480 858 924 34 1242 1233 2019 2804 2324 3147 1207 318 2000 47 1247 1961 3363 1784 1968 1 1250 1923 2918
2794,1198 2858 110 858 318 1210 527 1617 750 3114 541 1213 2997 1221 1387 1193 1 1206 356 2324 1230 923 912 1219 2959
5712,2858 2762 1198 110 318 2396 593 858 527 608 356 50 3114 1136 750 1617 2997 1213 1210 296 1 1230 541 1193 1387
4808,1196 260 1198 858 2858 2028 110 608 1617 50 541 527 1221 750 1136 1213 1240 2396 296 1193 1206 1214 2324 1204 1252
4062,260 1196 1198 2028 858 1197 110 1210 527 541 750 3114 1221 1193 1206 2324 1200 1240 923 1230 1208 1214 1252 1219 912
3669,1240 608 1214 919 1252 1193 1291 923 1219 2324 296 1204 1270 1136 908 1225 1704 3114 1089 1233 904 1242 1208 1304 34
3589,2858 2571 593 110 1197 318 527 50 3114 2997 1221 356 1387 1206 2324 1208 923 912 1219 2959 2804 1252 919 1259 3578
376,1196 2028 110 1197 608 527 1210 750 1136 3114 1213 541 296 1221 356 1387 1193 1206 2324 1208 923 912 1200 1219 2959
4291,1196 593 608 1617 1259 1252 110 2762 318 1206 1387 50 111 1193 923 590 908 1219 2324 2959 2804 2858 1225 296 1222
461,1196 2571 2762 2858 2028 50 2396 1136 3114 2997 1387 1193 1206 1 2324 1204 1214 923 356 1252 1219 1230 1208 2959 2804
1697,589 480 1210 1291 3578 1259 1252 111 908 924 1221 858 608 34 32 1222 1233 1073 969 923 1225 1304 2959 1276 1580
566,2858 2028 318 2396 527 858 1213 296 1230 1193 1208 2324 1221 1265 1204 923 1234 1219 2959 1394 1704 1079 1225 1252 1307
3524,1198 260 1196 2028 593 858 2571 2396 1197 3114 1136 750 356 1210 296 1 541 1221 1230 1193 1206 2324 912 1208 1219
2023,260 1198 2762 541 1617 1200 1214 1252 3578 923 1219 1204 1225 590 1208 2396 908 904 1233 912 1230 1304 1276 1394 1358
549,480 1287 1291 1653 3147 2019 1358 3175 380 1253 1527 780 21 2161 1573 2336 3006 590 3148 778 1682 165 2908 3396 3160
5880,1196 260 608 541 110 2762 3578 1252 1259 318 1291 50 1193 480 2858 590 2959 2804 1204 1704 1222 1233 1242 1208 1276
719,2858 2762 110 1198 318 260 2396 527 593 858 1196 356 1197 608 2571 50 1136 750 2997 1213 1617 296 1210 1 1230
3393,260 589 1036 1291 541 608 908 1358 590 1387 34 1193 32 904 3471 1270 2959 1225 50 1704 1089 2324 318 1207 3147
5493,1240 1210 1214 1200 589 919 1259 110 1036 1291 1206 480 1387 50 908 590 1219 2324 1204 1225 1233 904 750 32 1
5333,1196 1198 858 2858 318 1617 1221 3114 1240 1387 1200 1193 1206 1214 1 1204 1252 923 2959 1208 2804 1089 589 1097 1079
4305,1197 541 3578 1291 858 1259 1097 1206 1222 1242 34 923 904 32 2959 1225 2324 1089 1304 1204 969 1207 1276 1073 1247
1988,260 1198 2028 318 1240 541 1200 1214 1387 3578 296 1136 2324 1204 2804 1270 1225 1208 1291 590 1222 1233 223 1304 1394
5026,1210 2762 318 527 1193 1252 2324 2997 923 2804 590 111 1089 1230 1233 223 1394 1276 2791 1207 2692 1262 2716 47 924
4822,2858 2762 2028 110 1198 318 2396 260 527 593 1196 356 1197 608 3114 2571 50 1136 750 2997 1213 1617 296 1210 1
4816,260 1196 1198 1197 2028 608 1210 541 527 750 1136 3114 1240 1387 1193 1206 1214 1 2324 1252 919 1219 3578 2959 1208
3780,260 1198 480 1210 457 3578 1097 593 1252 111 541 908 1358 1610 1221 858 590 608 34 1242 1233 1617 904 3147 969
3649,2858 2762 1198 260 2028 110 318 1196 858 2396 527 1197 2571 608 356 50 3114 1136 750 2997 1213 1210 296 1 1230
5755,2571 1197 593 1240 608 1200 919 589 3578 1252 50 2858 1259 923 296 2324 750 1213 2959 527 1136 111 2804 590 2997
1803,1198 260 1196 318 858 2571 2396 1197 50 3114 1136 750 1210 2997 541 1230 1221 1193 1387 1206 2324 912 1208 923 1219
3626,1198 1197 1210 858 608 1221 1252 50 1206 1193 2324 2804 750 1233 2997 1304 34 32 1247 1394 1288 2692 1250 1230 1262
2073,589 1291 919 457 924 1210 3578 1610 111 908 1580 32 1222 1954 1233 1953 904 2968 903 608 293 2194 1225 1673 1704
3709,260 1196 1198 2571 2762 1197 858 608 1210 1617 50 541 1221 750 1136 1387 2997 1240 1193 1200 1206 1214 1252 923 919
2869,2858 2762 2028 110 1198 318 260 2396 527 858 593 1196 356 1197 608 3114 2571 50 1136 750 2997 1213 1617 296 1210
678,1240 1198 1200 593 1036 1291 1252 608 111 908 1358 1222 34 1242 1233 1193 923 1704 1089 1304 1204 969 1073 1207 1276
3378,260 593 1197 2028 110 608 2858 1617 50 1221 1214 527 750 1206 1193 1136 1213 919 1252 3114 2997 3578 1259 1 2959
4837,2858 1198 260 2028 1196 318 593 858 2396 527 2571 608 50 356 1617 750 1213 2997 296 541 1230 1193 1221 1206 2324
1811,2858 1198 2028 110 260 318 1196 593 527 1197 356 608 2571 3114 50 1136 750 1617 1213 296 1210 1 1230 541 1387
3253,2762 1198 260 2396 1196 593 858 1197 2571 50 3114 750 1617 1213 1210 541 1387 1221 912 1206 2324 1208 1265 923 1219
5172,2571 593 2762 2028 2858 527 1200 1136 1387 1214 2324 3578 1259 1219 2959 2804 589 1097 1089 590 1036 1233 1222 1288 1304
1489,1198 2028 110 318 593 858 527 356 1136 1617 750 1210 296 1221 1206 1208 1204 1265 923 1219 2804 223 1704 1394 1225
5947,2858 2762 2028 1198 110 318 2396 527 593 858 1196 356 1197 608 2571 3114 50 1136 750 2997 1617 1213 296 1 1230
3002,1196 2571 593 1210 858 2028 1240 110 541 1200 318 1221 50 3578 589 1387 1206 527 1213 923 2324 1097 1036 2959 2804
1503,318 356 1213 296 1 1230 1193 1387 912 2324 1204 1265 923 1219 2959 223 1234 1394 2791 1288 1089 1259 2700 3578 1307
4083,1240 589 1200 1036 1291 3578 541 111 34 32 923 1193 1270 1225 2959 2804 1704 1089 2324 2762 1073 1204 3147 1207 318
868,2858 2762 2028 110 1198 318 2396 260 527 858 593 1196 356 1197 608 3114 2571 50 1136 750 2997 1213 1617 296 1210
5972,2571 1214 1200 589 858 1221 1252 1036 1617 111 2762 1206 908 1193 1233 904 1225 1204 34 1089 32 750 1213 1276 1208
4021,1240 1214 1291 1358 908 111 3578 3147 1210 1252 34 592 3527 2000 1197 541 6 903 2529 1653 3175 1221 904 1249 293
3847,858 2396 527 3114 1136 1 1221 1193 1230 2324 1204 912 1265 923 1219 2959 1234 1200 1252 1225 3578 2791 1214 1250 1307
1680,480 457 3527 1287 1358 3175 1267 6 3104 1584 1253 3578 474 1259 2366 969 2329 1101 1625 3148 1242 1682 36 293 3408
2241,2858 2762 1198 260 1196 2028 110 318 858 2571 1197 2396 527 608 50 1617 3114 1136 750 356 1213 2997 296 541 1
3201,1240 589 480 260 1291 919 1610 3578 111 1198 908 1210 1259 1358 1197 3147 3471 32 1073 1954 1221 1242 593 1233 2968
4801,1196 1198 1197 858 2028 110 608 2858 318 1617 541 50 1221 527 1387 1206 919 1193 1252 1136 296 1259 3114 2324 2997
1121,1196 260 2571 1197 2028 1210 110 2858 318 541 1240 527 750 1206 1193 1136 919 3114 2997 3578 2324 1 1219 2959 589
4076,2762 1198 260 2028 1196 2396 593 858 1197 2571 356 50 3114 1136 750 1617 2997 1213 1210 296 1 1230 541 1193 1387
5786,1197 2762 541 50 527 1200 1136 3114 2997 919 1252 2324 1 1204 2959 2804 589 1225 912 356 223 1036 904 1233 1288
432,2858 2762 2028 110 1198 318 260 527 593 858 1196 1197 608 2571 3114 50 1136 750 2997 1213 1617 296 1210 1 1230
366,2571 1240 1197 593 589 608 541 1221 1617 3578 1259 110 2762 1036 1097 318 50 1387 923 590 457 1219 2959 2858 2804
4388,260 1198 1197 858 1617 50 541 527 1221 750 1136 3114 296 1240 2997 1200 1206 1204 1252 919 923 1219 1259 1208 2804
4782,2858 2762 1198 260 2028 110 1196 318 2396 527 1197 50 3114 1136 1213 2997 1210 296 1 1193 1221 2324 912 1208 1265
4079,2571 1240 1210 541 608 3578 1291 2028 480 2762 1387 50 1193 923 1222 2959 1233 1225 924 1204 1704 1089 296 32 750
4879,1196 1198 1197 2028 318 1617 1387 1252 3114 2997 2324 1204 1 2959 2804 1208 1704 1097 1089 223 1265 1222 1233 1394 1242
4957,2571 1197 1210 2028 2858 1221 1206 1252 296 3578 3114 2997 1204 2959 912 223 904 1222 1233 908 1394 1288 1250 1220 1207
3590,2571 919 1097 593 541 908 1610 32 3471 1242 1233 1617 969 1387 1219 923 1225 1304 903 2000 1954 1207 1276 1201 2968
798,260 1198 2858 1617 527 50 750 1136 1213 3114 1221 2997 1387 1193 1206 2324 1200 923 1214 1230 1252 1208 2959 2804 1704
696,2571 608 2028 541 1200 1214 1387 1259 589 1206 1193 750 296 1219 3114 2997 2804 590 1089 2396 908 1230 1394 1265 1247
5684,1198 1240 1214 1210 1200 919 541 1036 1252 1221 1097 1617 111 908 590 1206 2762 1358 1193 923 924 318 2959 904 2804
1586,1214 1200 457 924 111 1358 541 590 32 3147 2987 1206 1304 923 1225 1207 2959 1704 1193 293 1276 47 1961 1673 1784
6011,593 1197 2762 2028 2858 1617 50 1221 527 750 1136 1213 296 3114 2997 919 1252 2324 3578 1259 1204 923 1219 2959 2804
5689,2571 1240 1214 1200 541 480 1291 1252 111 908 1358 1387 1222 923 34 1089 1204 1304 969 1276 1073 903 1247 750 1201
2557,2858 2762 1198 260 2028 110 318 1196 2396 858 1197 3114 1136 750 2997 1213 1210 1 1230 541 1193 1387 1206 912 1208
2304,2571 541 1259 1097 111 590 1206 1387 110 923 1219 50 3471 1225 2804 1704 2324 969 1207 1247 3147 1201 1262 2692 1208
2820,260 1198 593 1197 2028 110 318 1617 50 1200 3114 2324 2396 1204 1 2804 1225 1097 590 1291 111 356 904 1222 1233
103,2858 2762 1198 260 2028 1196 318 593 858 2396 527 1197 608 50 356 3114 1617 1136 750 1213 2997 1210 296 1 541
1470,2571 2762 2858 593 1197 318 608 50 541 750 1136 3114 1213 1221 2997 296 1387 1206 1 2324 1200 1240 923 1208 1214
445,1198 1197 593 608 2028 1200 1214 110 1221 318 919 50 3578 1252 1387 1036 1097 923 296 2324 1291 1219 1213 527 1136
2853,2858 2762 1198 260 2028 110 318 2396 1196 593 858 527 2571 356 50 750 1617 2997 1213 1210 296 541 1193 1387 1221
727,260 1198 2762 1196 2571 2396 1617 1210 3114 750 2997 356 541 1 1221 1193 1387 1206 1230 2324 1208 912 923 1219 2959
1517,2762 1198 110 260 2396 527 1196 593 858 1197 356 3114 1136 750 2997 1617 1213 1210 1230 541 1387 1221 1206 1208 923
4447,2858 2762 260 2028 110 2396 527 50 3114 296 1 1230 1193 2324 1219 2959 2804 223 1704 3578 919 1288 2700 1307 1247
4897,2858 2762 1197 527 2396 50 1617 1136 750 1213 2997 296 1221 1193 1230 2324 1204 912 923 1265 2959 1200 1252 223 1704
148,1214 919 457 1259 1252 111 924 1358 3471 1242 1617 904 1206 3147 1073 969 1219 923 1225 1193 1304 2959 1704 1089 2987
570,2858 2762 1198 260 318 1196 1197 2571 608 50 3114 1136 1617 750 2997 1 1230 541 1193 1387 1221 1206 2324 912 1208
1714,260 2762 2028 593 858 318 608 527 2396 1617 50 1136 1213 296 356 1221 1387 1193 2324 1230 1208 912 923 1219 1200
5621,1196 2028 110 1214 919 1252 527 2324 1219 3114 2804 1 1704 1225 908 2396 1222 904 1242 912 1230 1304 1276 1358 1220
2457,318 608 527 2396 750 1136 1213 1221 2997 296 1387 1193 2324 1204 1230 923 1208 912 2959 2804 919 3578 1704 1225 223
2570,260 1198 1196 2571 2028 110 858 318 1197 1210 1617 50 750 1136 3114 2997 541 1221 1 1387 1193 1206 2324 1230 1208
4815,2571 1214 589 1200 1197 593 1036 1291 3578 1259 858 457 1221 608 111 908 590 1610 1206 1222 1387 2028 34 1242 1233
4878,2762 1198 2028 110 260 318 527 1196 593 858 1197 608 2571 50 1136 750 2997 1617 1213 296 1210 1 1230 541 1193
2125,2571 593 2762 608 318 1617 541 50 1221 527 1240 1200 750 1136 1213 1214 1206 1193 296 1252 2324 1 1259 923 1219
5759,1240 589 593 1036 1291 541 1259 1097 1221 111 1358 924 1206 1222 1242 1233 110 1193 32 923 904 3471 2804 1089 2324
5387,480 1214 924 1097 111 1198 1259 1252 3147 1222 1242 593 1233 904 1748 293 1304 1201 858 1207 1673 1961 1584 1225 3160
3512,1198 593 858 608 1617 527 1221 1213 1206 3114 1252 1204 1259 1219 2804 1208 1230 1704 912 1089 1097 1394 904 1233 1222
3080,2571 1240 260 1214 1200 480 1036 1291 1210 3578 924 1358 1221 590 1222 1242 3147 1233 1580 1617 1954 1219 923 1304 1225
4319,2762 1198 260 2028 110 318 1196 593 858 2396 527 1197 2571 608 356 50 3114 1136 1617 750 2997 1213 1210 296 1
1377,2858 2762 260 2028 318 593 858 2396 527 608 50 1617 3114 1136 750 1213 2997 296 1 1230 1193 1221 1387 1206 2324
5659,2762 260 1196 2028 110 318 593 858 2396 527 1197 608 50 1617 3114 1136 750 1213 541 1230 1221 1193 1387 1206 2324
2986,260 1196 593 1197 1210 2396 750 1136 3114 1193 1 1204 1200 923 1219 912 1214 919 1270 1225 1234 1394 2791 1288 1250
412,2571 1291 1200 924 919 1358 111 1953 1954 1259 1073 1748 3471 32 1252 1210 1374 1584 6 1653 3175 1197 2947 293 380
518,1196 2571 260 1240 1210 858 589 919 541 1221 1259 1252 1617 1036 1291 110 480 111 1206 1387 50 457 1193 590 923
4682,2571 1240 919 1036 1252 111 541 1358 34 608 1222 1242 1617 1073 1206 1387 1219 1270 923 1580 1304 2804 1276 2028 1220
4969,1198 2028 110 260 318 2396 1196 527 593 1197 356 608 2571 3114 50 1136 750 1617 1213 296 1210 1 1230 541 1193
2764,1240 1198 589 1200 1210 480 1036 1291 3578 457 1221 924 1222 1206 1242 1387 3471 2028 904 1219 1270 2804 50 1304 2324
3143,2762 2028 1198 260 1197 2571 3114 50 1136 750 296 1210 1 1193 912 1387 1221 2324 1206 1234 223 1219 2804 1394 1079
793,2762 1198 110 2396 527 1197 608 50 3114 1136 750 1617 2997 1213 296 1 1230 541 1387 1221 1206 2324 1265 1219 2959
5031,2762 260 1196 110 593 318 858 2571 50 1617 3114 1210 1136 750 1213 2997 296 541 1 1221 1193 1387 1206 1208 912
1758,1196 2571 1240 1214 589 1200 593 480 1036 3578 541 858 608 924 1358 1610 1222 1387 1233 2028 923 1219 1270 1304 2762
5747,593 2028 541 318 1200 1221 1252 3578 527 750 1213 923 1204 3114 2997 2804 1208 908 1230 1304 1394 1276 1079 1247 2791
777,110 318 593 858 3114 50 1136 750 1617 2997 1213 296 1 1230 1193 912 1221 2324 1206 1208 1204 923 1234 1219 223
2380,2762 1198 260 110 858 2571 1197 1617 3114 1136 750 1210 1213 2997 296 541 1193 1230 1387 1206 1204 1208 1219 2804 223
1507,260 1198 1196 2858 2762 2571 593 2028 1197 318 608 527 1617 50 2396 750 1213 541 296 1221 1387 1193 356 1 1206
30,2858 1198 260 2028 110 318 1196 2396 858 1197 356 50 3114 1136 750 1210 1 1230 541 1193 1387 1221 912 1206 2324
588,260 1240 589 1200 480 1036 541 858 924 590 1610 1222 1233 2028 110 2959 2804 1089 969 2324 1276 903 2000 1201 47
2077,1210 1214 541 919 1617 3578 1252 318 50 1387 1193 923 2324 908 1270 1204 2804 1225 1233 904 1242 1358 1 2997 1304
