user_id,prediction
3517,"260  858  527 2762  608 2028 1193  318  912 1198  296 2571  593 1196
  750 2997 2396   50  919 1221 1197  924 1617  589 1213"
5815,"858  260  527  608 2762 2858  919  296 2396  318 2997 2028  593 1198
   50 1136  110 1617 1225 1213  908 1197 1234 1219  111"
591,"260  296  750  919 2396 1198 2997 1221 1136 1617 1197 1230  589  908
 1206 2324    1 1265  904 1214 1394 1207 3578 1704 2804"
5595,"318  110  527  608  296  593   50    1 2997 1193 1136 2396 1617  912
  356 1213 1240 2804  919 1225 2324 1036 1307 1265  923"
2941,"260  858  527  608 2858 1193 2028  318  296 1198 2396 2997   50 1221
  110 1136 1617  923 1213 1230  908 1234 1219 2324 1270"
4728,"527 2762  912 2028  923 1230 1234 1247 1267 2324    1  111 1304 1214
  904  356 1394 1207 2804 1233 1240 1307 3471  903 2791"
4117,"2762 2028  110 1197    1 1214 1210 1220 1270 1291 1240 1036 1097 1200
  527 1222 2918  858 1136 2804 1307 3147 2716 2997 1221"
4153,"260 2762  858  527 2028  318 1198  608 1196  296  110 1193  593   50
 1197  912 2997 2396 1221  750 1136  919 1617  541 1213"
5226,"2028  527  318 1196  608  110  296  593 1197   50 1193 2997  912 1221
 2396  750 1136 1617  541    1  919 1214 1213 1270  924"
4345,"858  527 1193 1204 1252  908 2858 1221  296 1206  593 2762  541 1213
  111  260  969 1304 1233  318 2599  904   34 1199 1208"
3539,"2028 2571 1197 1220   32  480 3147 1262 1307  527 1387 1221 2997 1610
 3471 1258 3671 1213 2949 1242 2324  590 2529 2987 2915"
500,"260 2028  858 1198 1196  110  593 1193 2997  589  912 1221 1136  750
 1617  541    1 1210 1214  919 1270  924  356 1225  923"
3882,"260 2762  858  527 2858  318 1198 1196 2571  296 1193  593  912 2997
 1197 2396  750  589  919 1136  541  924    1 1210  923"
2738,"260  858 2762 2858  608 1193  912  318 1198 2571  750  593 2396 2997
 1196  919   50 1221  110 1197  924 1136  541  923  589"
3518,"1196 2028 2571  110 1197  858  527  296 1214 1221 1193 1617 2396  541
 1240 1213 3578  750 1200 2804 2918  924  457 1225   32"
2947,"919  912  858  750 1193 1252  924 2396  923 1234 1225 1221 1206 2858
  111  969 1219 1213 1233  541 1304   50 1617 1207 1199"
4502,"260 1193 2762  750  593 2028   50 1198 1252 2571 1136 1225  908 1234
 1197  589 1304 2324 1265   34 1233 1079 1394 2599  903"
156,"260 2762 2028 1196 1198  318  858 2571  608  110  296 1197  593   50
  589 1193 1221 2396  912 1136 1210 1214  750  541 1270"
4675,"527 2762 1193 2028  318  750  919 1198 2997  593 1136  541  923 1213
 1230 1225 1204 1252  589 1206 1219 1270    1 1304 1265"
673,"912  919 2396 2762 2997 1221 1230  923 1252   50 2028 1225 1198 1234
  541 1617 1247 1213 2571 1219  111 1196 1304 1197  904"
5136,"260 2762 2028 2858  110 1197  858  527  296  593   50    1 1214 2997
 1193 1221 1136 2396  912 1213  750 1220 3578 2804  924"
5335,"527  608 2762  912 2858 1193  919  296 2396  318 2028   50  924  923
 1136 1230  541 1197  908 1206  111 2324 1304 1208 1270"
2747,"260  858 2762  527 2028 1198 1193  912 2571   50  110 2396  750 1221
  919  589 1617  924  541  923 1225 1230 1252  908 1214"
5054,"527 1196 2571 1193 1221  919 1214 1225  356 2324 1204 2804 1247 1394
 1704 1220 2791 1207 1089 1233 3114 3147 3421 1199  903"
1624,"2028 1198 2571  318  110 1197  858  527  608  296  593    1 2997 1221
 1270 1193 1136  356 1617 2396 1240 1213  912 1097 3578"
1285,"1197  318 1210 1036 3578 3147 1307 1617  592 1580  364 1527 3471 1259
 1704 2791 1294 2268 1997 2324 1127 2352 2396  733 3361"
3648,"2571  318 1197  858  527 1221 1617  541 1291 1213  912 1097  750 1307
 2918 2324 1387  924 1265 1222 1923 3471 1394 1208 1206"
1333,"2028  110  318  589    1 1214 1220  356 3578 1200 1923 2918 1136  858
 3147 2716  457 2997 2959  293 3471  364 2000 2791 2324"
2599,"2762 2028 2858   50  593  527 1220 1291 1136 2997 1221 1617  541 2804
 2918 1213 1193  480 1222 1307 1923 2396 3147 2959 2324"
1996,"1197 1214  296   50  527 1270  608  356 1220 2997 1097 1221 1617 1200
 2804 2918   32 1213 2396 1387 2959 3471 2324 1704 1089"
3290,"260  858  527 2762  912 1193  750  919  296  318 2028 2396 1198  593
   50 1221  924 1196  110 1136  923 1617 1225 1252 1213"
3313,"318 1197  858 1214 1221  541 2396   32  912  750 3147 1394 1073 1259
   47 1288 1258 1206  923  904  293 1242 3421  111 1234"
1112,"1196  318 1220  593  296 1240 1222  480  858 1307 2716 1262 1221 2959
 3471 3671 1704 2000 2791 2324 1294 1288 1193 1968 1060"
4647,"912 1193 1230 1252 2396  296 2858 1233  593 3504 1199 1207   34 1947
 1208 2324  920 1250 1282 1673  260   17 1293 3114 2791"
1943,"912  858  919  527 2396 1204 1221 1225 1206 1244  111  910 1304  969
 1233 2028 1079 1199 1276 1235  913 1394  110 3363 3471"
1130,"260  608 2762 1193  919  296 2997   50 2571 1617 1225 1213 1234 1206
 1304 1208    1   34  356 1207 1394 1214 1079 3578 2804"
5269,"527  608  912 2858  919  750 2396  318 2028 2571  923 1136  110  541
 1252 1225 1206 1219 2324  904   34 1210 1233 1079    1"
2885,"260 2762 2028 1196 1198  318 2571  858  527  608 1197  296  593 1193
 1221 1210 1136 1214  912 1617  541 1270  750  356 1213"
3163,"2028 1198  110  318 1214 1270 1240  858 1136 1923  480 1221  541 2959
 1356 1610 1089 1258 3671 1704 1997 1968 1060 1500 3448"
4497,"527 2028 1193  912  318  296  750  593 1196  110 1197 1136  924  589
  923 1213 1225 1230  908 1206 1234    1 1247 2324  356"
3299,"1193  318  912 1198 2571 1196  593  750  919 1617  541  589 1213  923
 1252  908 1206 1234    1 1247 1270 1214 2324 1219  356"
3677,"260 2762 1196 2028 1198 2571  318 2858  110 1197  858  527  589  608
  296    1 1210 2997 1270 1221 1136 1193 1617  541 2396"
1181,"750  593  318 1234 1247  110 1079 1208  969 2599 1394 1704 1172 1235
 3504 2804 1210 2959 1097 1104  953 1089 3363  899 1945"
991,"858  527  260  608 1193 2762 2858  919  750  296 2997  318 2028  593
 1221   50  924 1198 2571  923 1136 1252 1196  541 1617"
10,"260 2028 1197   50  296  593  356  608 1036 3578 2997   32 1222  457
 3147 1213 1073   47 1193 1089 1610  293 1258 3671 1356"
4729,"858  260  527  912 1193  919  750  296 2997  593 1221 2571  924  923
 1136  110 1230  541 1252 1225 1213 1197  908 1234 1206"
5990,"858  912  919  527 1193  608 1230  924  923 2858  296  908  593 2762
   50 1213 1617  318 2028 1233  969  903  904 1198 2599"
4521,"608 2858  912 1193 2028  318  296  750  919 2396 2571 1221  924 1136
 1617  923 1230 1225  589  908 1234 2324    1 1214 1208"
2173,"260 2762 2858  318 2571  593  750   50  919  110 1197 1136  924 1213
  923 1230 1252  908 1206 1234    1 1247 1214 2324 1219"
1367,"260 2762 2028  110  527  858  296  608  593   50 1214 2997 1136 1221
 1617 1291 1193 2396 3578 1213 1200 1036 2804  457 1387"
4510,"2762    1 1193 1617  541 1213  912 2324 1923 1265 1704  924 1206 1288
  904 1148 1247 1374 1230 1204 2000  223  592 1968 3481"
839,"2762  589 1210 1270 1240 3578  527 1222  858 2918 1262 2959 1213  293
 1356 1259 3671 1704 2791 1394 1246 2949 1028 1148  590"
3610,"2028  527  589  608    1 1214 2997  356 1193 1617 1097 1200  750 2918
 1387 2324   32 1222 3471  924 1704 1225 1089 2791 1208"
4959,"2762 2858  858  110  593   50  589 1193 2997 1221    1 1214  912 1617
 1270  750 1213 1240  919 3578 1097 1225 1220 2804  923"
4811,"919  912  858 1193 1230  527  924 2396  923  608 1234 1247 1225 2997
 1206  969  111  296 1219 2858 1079 2599 1304 1213  541"
355,"2762 1198  858  608  589  593   50 1221 1136 1617  541  912 1213  750
 1097 1220 2804 2324 1307 2918  457  923 2959 1704   32"
3705,"858  919  527  750  608  924 1204 1225  593 1206  541 1213 1136 1617
  318 1952 2324 2289 1947  920 1704 1673 1358 3114 3363"
3013,"858  527 1193  608  260 2997  296 2762 1204 1252 1221   50  908  318
 1247 2028  541 1617 1213 2571  111 1219  904 1233 1079"
656,"750 2858 2762  924  296   50  318  908 2028 1247 1136  541 1213 1206
 2571 1304  110 1196 1233 2324 1079   34 1208 1265 2599"
3726,"2028 2571  318  858  527  589  608  593   50 1270 1221  356 1193  541
 1213 3578 1036 2804 1307 2324 1387 1222 2959 3471 1704"
3475,"1270 1220 1617 3578 1200 1193 2396 2918   32  457 1387 3147 1262 1089
 2791 1258 3671 1208  293 3114 1148 1374 1356 1527 1278"
4411,"2028    1  296 1210 1136 1617 1193 1097 1213 2804 1923 1387 2959 3147
 1394 1089 1225 1294 1580 1288 3671 1206 1304 3114 1358"
4122,"912  919 1193  924  260 1204 1252  923 2762  593 1267  908 1225 1247
  318  541 1206 1198 1304  910  904  903  969   34 2324"
593,"260  858 2762  912 1193 2028  318  296  750  919 1198 2396 2997 2571
   50 1221 1196  110  924 1136  541 1617 1197  923 1213"
4508,"858  527  318 1196  924 1230    1 1214 1247 2324 2804   34 1207 1233
 2918 1250 3114  480 1199 1278 1148 1244 2019 1923 3147"
2794,"858  527 2858  318 1198 1193  110  912 2997 1221  750  919 1617  541
  924 1213    1 1210 1270  923  356 1230  908 1206 2324"
5712,"2762 1198  318 2858  110  589  527  858  296  608    1  593   50 1214
 1210 1270  356 2997 1136 1617 1193  541 2396 1097 1213"
4808,"260 1196 2028 1198  110 2858 1214  296  527  858   50  608 1136 1221
 1240 1617  541 1097 1193 2396 1213 2804 2918 1222 3147"
4062,"260 1196 2028 1198  110 1197  858  527 1214 1210 1270 1221 1193  541
 1240 1291 1220 1097  912 1200  750 2804 1036 1307 2918"
3669,"1214  296  608 1270  356 1291 1240 1136 1193 2396 1307 1923 2324 3471
 1265 1704 1089  912 1394 2791 1294 1225 1610 3671 1288"
3589,"2571  318  110 1197 2858  589   50  593  527  356 1220 2997 1221 3578
 2804 2918 1307   32 1923 1387 3147 2959 2324 1704 1089"
376,"2028 1196  527  110 1197  608  296 1193 1221 1210 1214 1136 1270  912
  541  356  750 1213 1240 1291 3578 1097 1220 1200  919"
4291,"1196 2762  318  110 2858    1  296   50  593  527  356 1220  608 1136
 1617 2918 2804   32 1222 1923 1307 1213 1193 2396 1387"
461,"2762 2858 2028 1196 2571 1193   50  912 2997 2396  589 1136  924    1
 1214  923  356 1230  908 1206 1204 2324 1252 1234 1097"
1697,"589    1 1210 1220  608  858 1291 3578 1221 2918   32 1222  480 1923
 1307 2959 1073   47 2324 1265 1580 1259 1258 1356  592"
566,"2028 2858  318  858  527  296  589 1193 1221 2396 1213 1240  919 1225
 2324 1036 1307  923 1265 2918 2959 1704  480 3471 1394"
3524,"858  912  260 1193  919  750 2396  296  924 1221  593 2028 1230 1252
 1198 1225 2571 1136  541  908 1234 1247 1206 1196 1219"
2023,"260 2762 1198 1214 3578 1200 2716 1307 1617  541 1356  592 1258 3671
 2000 1374 1294 1394 3448 2396  590 2352 1127 2194 1101"
549,"2028 1197    1 2858 1291  296 1222  480 1262 3147  608 1617  364 2959
 1527 1258 1242 2324   21 2352  588  590 1517 3361 1148"
5880,"260 2762 1196  318  110 2858   50  608  356 1291  541 1193 3578 2804
 2918  480 1222 2959 3147 3471 1704 1262 1259 1208   47"
719,"260 2762 1196 2858 1198  318 2571  858  527  110  608 1197  296  593
   50  589 1193 2997 1221 2396    1 1136 1210  912 1214"
3393,"527  260  608 1193 2858  296 2997  318   50 1136 1225  541  908 1213
  589 2324  904   34 1207 1079 1394 2599  903 1270 1704"
5493,"527   50  750  110  919  589 1225 1204 1210    1  908 1206 1214 1247
 2324 1219  904 1240 1267 1200 1291 1387 1207 1233 1036"
5333,"1196 1198  318 2858  858  589    1 1214 1193 1221 1617 1240 1291 1097
 1220 1200 2804  924 1387  923 2959  480   32 1206 1222"
4305,"2858 1197    1  527  858 1291  541 1097 3578 1307   32 1222 2959 2324
  750 1089 1073 2791 1225 1259 1208   47 1294 1288 3671"
1988,"260  296 1204 1225  318 2028 1247 1136  541 1198 1304 1244 1233 2324
 1079 1208  903  969 1207 1199 1394 1250  913 1278 1270"
5026,"2762  527  318 1193 2997 1210  924  923 2324 1230 2804 1252 1394  111
 2791 1207 1089 1233 1148 1580 1262 1199 1276  903 1610"
4822,"260  527  608 2762  912 2858 1193  919  750  296 2396  318 2028 2997
  593 1198 1221   50 2571  924 1196  923 1136  110 1230"
4816,"260  527 2028  608 1198 1196 1193 1197  750  919  589 1136  541  924
 1210    1 1225 1214 1270 1230  356  908 1252 1206 1234"
3780,"260 2762 1198 2858 1210  593  608 1097 3578  858 1136 2918 1923  480
 2804 1617 2997 1221  541  457 3147 1387 1213   47 1610"
3649,"260 2762  858 2858 2028  527  318 1198 1196  608 2571  296  110 1193
 1197   50 2997  912 1221 2396  589  750 1136  919    1"
5755,"527  608  919 2858  750 2396  296 2997  593   50 1230  923 2571 1252
 1136 1213 1234 1197  589  111 1304 2324 1265 1233 1207"
1803,"260  858  318 1198 1196 2571 1193   50  912 1197 2997 2396 1221  750
  589 1136  919  541  924 1210 1214 1270  923 1225 1230"
3626,"1198 1197 1210   50  608   32  858 2804 1262 2997 1221  293 1356 1580
 2324 1294 1265 2396 1288 1394 1193 1028 1148 2352 2529"
2073,"919  527  608  924  908 1225  296 1213  111  910  903 1233  904 1199
 2028 2289 1394  920 1282 1673 1704  589  953 2804 1148"
3709,"260 2762 1196 1198 2571  858 1197  608  589   50 2997 1210 1214 1193
 1221 1136 1617  541  750 1240 1291 3578 1097 1220 1200"
2869,"858  527  912  260  608 1193  919  750 2858 2762 2396  296 2997 1221
  593  318 2028   50 1230  923 1198 1252 2571 1225 1136"
678,"1198  593  608  356 1240 1291 1193 1200 1213 1036 1222  750 1704 1262
 1394 1089 1073 1208   47 1580 1258  923 1304   34 3114"
3378,"260 2028 2858  527  608  110 1197  593   50 1193 2997 1221 1136  750
 1617    1 1214 1213  919 1225 3578 1291 2804 1206  908"
4837,"260 2028 2858 1196 1198  858  318  527 2571  608  296  593   50 1193
  589 2997 1221  912 2396  750 1617  541 1270 1213  356"
1811,"527  260  912  608 2858  919  750  296  318  593 2028 1221  924   50
 1198 1230  923 2571 1252 1136 1225  541 1617 1196  908"
3253,"858  912  919  750  260 2396 2762  924 1221 1252  923  593   50 1247
  541 1617 1198 1213 1206 2571 1219  111 1304 1196  904"
5172,"527 2858 2762  593  924 2028 2571 1136 1247 1267 1219  589 1304 2324
 1233 1207  910 1199 2804 1250 1387 3578 1276 1214 1097"
1489,"858  527  750  296  318 2028  593 1221 1198  923 1136 1204 1617  110
 1225  908 1206 1267 1219  111 1265 1208 1233 1210 1394"
5947,"858  527 2762  608 2858  912  750  919  296  318 2028 2396 2997 1198
  593   50 1221 2571 1196  110 1136  923 1617 1230 1225"
3002,"912  858  527 1230  924  923 1234  908 1225 2997 1221 1206  969  111
 1079 1304 1213  593  541 1199  904 1207   50   34 2289"
1503,"912 1193  296  924 1230 1204  923  318  908 1234 1213 1219  904 2324
 1233 1265  910 1207  903  969 1394 1199 1276 1387 1278"
4083,"2762  527 2858  318  296 1193  912 2997  750 1136  589  541 1213  923
 1225    1 1270 1204 2324 1247 1265 3578 1240 1208  111"
868,"260  858  527 2762 2858  608 2028  912  318 1198  296 2571  750  593
 1196 2997 2396   50  919 1221  110 1197 1136  924 1617"
5972,"2762 2571  589 1214  858 1221 1617 1036 1200   32 1213 1193 3147 2716
 1089   47 2791 1394 1258 3671  293  750  912 1208 1225"
4021,"912 1193  527 1252 2396  608  923  908 1247 2997 1225 1221  910  296
  111  903 2858 1219 1213  593 2599  541 1617 1136   50"
3847,"1 1214  527  858 1220 1136 1221 3578 1200 2918 1307 1193 1923  457
 2396 2959 3471 2324 1265   47 2791 1258 3671 1294  912"
1680,"2858 1198  318  296 2997  912 3578 1225 2324 1265 1307  457 1394 1208
 1219  480 1230 1204 1259 1358 3114 1262 1250 1258 1278"
2241,"858  527 1193  750  608 2396 1230 2858 1252 2997  296  260 1221 2762
  908 1225 1234   50 1206  541 1136  318 1617 1213 2028"
3201,"919  527  608 2396  908 1234 1247 1221  296  111  593 1219  903 1213
   50 1233 1617 1136 2599  904 1207 2762 1199 2289  260"
4801,"1196 2028 1198  110 1197  318  589    1 2858 1220 1270   50  296 1291
  608  527  858   32 1136 2918 1923 2804 1617 1307 3147"
1121,"919  527  750 1193 1230  924 2997  908 2858 1225 1206  111  541 1136
 1219  260  903  904  318 1199 1208 2324 1276 2028 2289"
4076,"260 2762 2028 1196 1198 2571  858 1197  296  593   50  589 1193 2997
 1221    1 2396 1210 1136 1214  912 1617  541 1270  750"
5786,"912  527  919  924 2997 2762 1204 1252   50 1225 1234 1247 1136  541
 1304  904 1233  910 2324 1207 2599 1197 1199  589 1276"
432,"260  858  527 2762  608 2858  912 1193 2028  318  296  750  919 1198
 2997  593 2571   50 1221 1196  924  110 1136  541 1617"
366,"912  608  924  923 2997 2858 1234 1221 1225  593   50 2762  541 1213
 1617 1219  903  318 1079 2599   34 1199 1208  913 2289"
4388,"260 1198 1197  527  858  296   50 2997 1221 1136 1617  541 1240 1200
 2804  912 2918 1307  750  480 1222 1923 3471 1225  924"
4782,"260  527 2762 2858  912 1193 2028  318  296 2396 1198 2997   50 1221
 1196  110 1136  923 1197 1213 1225  589  908 1234 1247"
4079,"2762 2858  608 2028 2571  296 1193   50 2997 2396  750 1136  541  924
  923 1225 1210 1204 1234 1247 1265 3578 1240 1291 1704"
4879,"2997  318 2028 1198 1204 1252 1196 1617 1234 1197 1267 1304 2324 1265
 1208 1233 1207 1394    1  356 1704 2804 1387 1199 1097"
4957,"912 2858 1204 1252 2997  296 1221 1267  908 1206 2028 1244 2571 1233
  904  969 2599 1207 1952 1394  913 1250 1235 1197  920"
3590,"2571  110  356  593 1097   32 1617  541 1387 1356  592 3471 1610 1527
 2000 1374 1294 1265 1242 1288 3448 1954 1208 2194   21"
798,"260 2858 1198  527   50 1193 2997 1221 1136 1214 1617  750 1213  924
 1200  923 2804 1220 2324 1307 1206 1387 1036 2918 1704"
696,"1193  750  608 2396 1230 2997  296 1267  908 1234 1247 1206  541 2028
 1219  910 2571  969   34 2599 1207 1265 1394 1250  589"
5684,"2762 1198  318  527 1193    1 1210 1214 1221 1617  541  912  356  750
 1240 1097 1200  924  919 2804 1225 2324 1036  923 2959"
1586,"318 1214  356  527 1200 2918   32  541 1923 1307  457 3147 2959 2716
 1193   47 2324 1704 1265  293 1356 1997 1208 1225 1358"
6011,"2762 2028 1197 2858  589  296  527   50  593  356 2997 1136 1221 1617
 3578 1213 2804   32 1222 1923 3147 2959 2324 1265 1704"
5689,"2571 1214 2858 1291 1240 1200 1222  480 1307 1073  541 1387  293 1089
 2000 1374 2791 1294 1997 1265 2268 1288 2396 1148 2352"
2557,"858  912  919 1193  750 2396  260 2858  924 2997 2762 1230 1252  923
  318 1225  908 1234 2028 1136  541 1213 1206 1198 1219"
2304,"2571  110 2858  356   50 1097  527 2918 2804 1307 3147  541 1262 1387
 3471 1580 1259 1258 1704 2324  364 1527 2791 1374 1394"
2820,"1204 2396  908 1225  593  111   50 1617  969  903 1233 2599  260  904
   34 3504 1199  318 2324 1276  913 1250 2028 1282 1198"
103,"260 2762 1196 2028 1198  318 2858 1197  527  858  589  296  608  593
   50    1 1214 1210 1270 2997  356 1221 1136 1193 1617"
1470,"2762 2571  318 2858 1197  589  296    1 1214  608   50  593 2997 1136
 1221 1220 1240 1291  541 1200 1213 1036 2804 1307   32"
445,"527 2028  318 1198  608  296  110  593   50 1197  912 2396 1221 1136
  919    1 1213 1214  924  356 1225  923 3578 2324 1230"
2853,"260  858  527 2762 2858  912 1193 2028  318  296  750 1198  919 2396
 2997  593 2571   50 1221 1196  110  924  541 1617  923"
727,"912  260 1193  750 2762 2396 2997  924 1221 1230  923 1198 2571  541
  908 1617 1206 1196 1219  111 1304  589 2324  904 1208"
1517,"260  858  527 2762  750  919 2396 1198 2997  593 1221 1196  924  110
 1136  541 1617  923 1197 1230 1213 1225 1252  589  908"
4447,"260  527 2762 2858 1193 2028  296 2396  919   50  110 1230 1247    1
 1219 2324  111  904 3578 2804 1704 1233 1291 1307 2959"
4897,"2762 2858  527  296 1193   50 1197  912 2997 2396 1221  589  750 1136
 1617 1213 1225  923 1230 2324  908 3578 1204 1097 1252"
148,"2858 1214  296 1136 2918 1923 1617 2997  457 3147 2716 1073 1213   47
 2959 3471 1089 1259 1258 1704 3671 2324 2396 1265 1193"
570,"260 2762 2858  318 1198  608 1196 2571 1193   50 1197  912 2997 1221
  750  589 1136  919 1617  541    1  924 1214 1270  923"
1714,"260 2762  858  527 2028  318  608  296  593 1193   50  912 2396 1221
 1136 1617  919 1213 1214 1270 1225  923  356 1230 2324"
5621,"527  912  919 2396 2028 1230 1252 1225 1196  110  908 1267 1219 1304
 2324  904 1207 2599  910  903  969    1 1704 2804 1214"
2457,"318  296  527  608 1136 2997 1221 3578 1193 1213 2804 2396   32 1387
 3147 2959 2324 1704  912  750 1394 1294 1225 3671 1208"
2570,"260 1196 2028 1198 2571  318  110 1197  858  589   50    1 1214 1210
 2997 1270 1221 1136 1193 1617  541 1240 1291 1220 1097"
4815,"912  858  527  923 2396  908  608 2997 1206 1221  111 1233 1219 1079
 2599 1304  296 2289 1213  904   34  593 1136 1673  920"
4878,"858  527  912  919 1193  608  750  260 2762 2997  296  924 1230 1221
  923  593 1252   50  318 2028 1225  908 1136 1198  541"
2125,"2762 2571  318  527  296  608  593   50    1 1214 1270 1221 1136 1193
 1617  541 1240 1220 1291 1097 1213 1200 2804  912  750"
5759,"1193  750  924 1204  923 1221  593 1234  318 1136  541 1206  111  110
  904  910 1233 1079 2324 1394  589 1276  913 1235 1278"
5387,"912  858 1193 1204 1252  924  923 1234 2858 1225 1206  593  111 1213
 2762  910 1617 1304 1233 1079  318  904 1207 1199 3504"
3512,"1198  527  858  608  593 1221 1220 1617 1097 1213 2804 1307  912 1222
 1923 1704 1394 1089 2791 1208 1259 1294 1288   47 1206"
3080,"912  750 1204  527  924  923 1225 2997 1221 1233 1219 1304 1207 1947
 2289 1617  913  920 2324  899 1394 1358 3114 2064 1090"
4319,"260 2762 2028  858 1198 1196  527  318 2571  608  110  296 1197  593
   50 1193 2997  589  912 1221 2396 1136  750    1 1617"
1377,"260 2762 2028  318 2858  858  527  608  296  593   50    1 1214 2997
 1221 1193 1270 1136 1617 2396  912 1213 1291 1220 3578"
5659,"260 2762 2028 1196  318  110  858  527 1197  608  593   50 1214 1193
 1221 1136 1270 2396 1617  541  912 1213  750 1291 3578"
2986,"260 1193  912  750  593 1196 2396  919 1197  924 1136  923 1225 1204
  908 1234 1210 1247    1 1270 1214 1219  111 1304 1267"
412,"2762 2571  110 1197 1210 1291  593 1200  527   32 2804 1617 1073 1221
 2997   47 1387 2959 1356  293 1213 3471 1089 1259  364"
518,"858  260 1193  919  750 1221   50  924 2571  923 1230 1196 1136 1252
  110  541 1617 1213 1234 1206  589 1219  111 1208   34"
4682,"919  608 1204 1252  923 1206  541  111 1617  910 1219 1304  318   34
 2324 2028 1276 1947 2571 1278 1673  110 1358  899 3363"
4969,"260  527  608 2028 1193  318 1198  296 2571  593  750 1196 2396   50
 1221  110 1197 1136  924 1617  541  589 1213 1225 1230"
2764,"750 2396 2997  318 2028 1221  924   50 1198 1230 1204 1234 1206  589
 1219 1304 2324  904 1207 1270 1210  910  903 2804 1199"
3143,"260  912 1193 2762  919  750  296 2028 1221 1198   50  924 2571 1136
  908 1234 1197 1206 1219  111 1304 2324  904 1210 1207"
793,"2762 1198  110 1197  527  589  608  296   50    1 1214 2997 1221 1136
 1617  541 2396 1240 1213 3578 1200  750 2804 1036 1307"
5031,"858  912  919 1193  750  924 2997  260 1252  296  923 2762 1221  593
  908 1225 1234   50 1247  318 1136  541 1206 1617 1213"
1758,"858  527  912  608  750 2396 2762 2997  296  924 1230 1204  923  593
  318 2028 1234 1136  541 1247 2571 1219 1304 1196 2324"
