user_id,prediction
1985,1721 527 356 2762 3408 364 3006 919 593 595 587 318 3147 920 2324 597 1200 1225 1270 110 1219 2336 260 2804 2081
1392,1923 597 3101 1101 454 3147 3755 2858 1408 1307 587 1704 50 539 1258 3006 1608 3753 2268 1393 1225 1358 1207 2763 2406
4626,3897 1784 318 1266 1704 1625 1234 368 3147 1358 2289 1653 2268 1221 3578 1370 1193 3555 2391 858 110 1201 150 3108 2605
425,1732 1625 903 904 924 32 913 908 2770 3176 1747 1674 1653 1219 111 3108 3006 3210 750 2712 1252 474 1208 1213 235
216,110 1234 3578 1597 1294 1625 3006 2881 3753 1408 111 3147 1645 1262 2763 1221 1252 904 3897 1293 3471 3421 1584 50 924
2857,3753 3578 527 3052 2571 260 2858 2000 50 2716 2324 1249 150 1136 1210 3510 1270 3793 3624 2959 1358 1231 2058 1129 1221
3701,1197 260 1221 2571 2692 318 50 858 110 592 3147 3897 1234 908 293 913 1242 1265 1220 1396 3552 3114 2396 2324 2194
548,750 1252 923 1288 924 608 2599 1278 541 913 1206 2997 111 3703 1394 1208 1732 1233 1136 1294 904 1266 2395 1079 1193
889,1221 1387 2019 1219 2664 1201 1207 1247 1333 1198 968 1272 34 2396 2366 1953 1148 1997 1036 2762 1230 1805 594 1089 2947
3517,1198 1197 318 1408 3147 1242 2683 1221 858 908 1517 2028 527 3753 2194 50 1617 1291 2268 1610 1234 2716 457 3578 1307
5815,1089 3160 296 2997 1394 858 2395 2858 111 1288 2289 2599 608 1208 3897 3481 1266 1136 50 2692 1358 1213 1278 2804 3703
591,1282 1183 2692 1148 1206 1199 750 904 908 2657 1221 1035 2324 3702 36 1207 2959 551 969 1258 919 1625 260 3160 1094
5595,1148 3114 1136 3751 2997 2959 50 1265 551 1617 2502 1288 908 904 1394 903 1080 3608 1732 1517 913 608 1 235 2355
2941,1148 50 608 260 1732 2858 2997 2723 1617 1641 1234 1288 2396 21 296 32 1 1912 3897 357 1207 2321 2289 1500 923
4728,1148 1240 1201 594 2791 3210 2762 3671 2761 1304 745 2804 3114 1 1258 1276 1207 910 1333 1080 1214 923 3868 3552 1282
4117,3552 2706 3421 1200 2762 3948 3210 1136 1265 1240 1036 3147 2918 2502 903 904 110 1213 3527 2791 1288 1208 1214 3253 223
4153,1198 1610 2716 150 3751 595 1608 2617 1376 3753 908 1036 2406 1270 2355 1291 1374 3147 2407 1356 1 2012 2762 2797 920
5226,1265 541 1221 1252 912 2692 2396 3897 913 111 1617 1197 1230 50 1394 908 904 924 1247 1288 1136 2289 3578 923 318
4345,858 260 296 2858 527 3114 1148 1193 318 1221 34 1198 3897 1213 1204 593 904 1304 2028 908 913 1358 1276 2762 2692
3539,745 1197 2571 1215 1220 527 1262 750 1278 1204 2761 1269 2324 3671 3175 3421 2997 1233 1203 3751 1079 904 3114 1225 2872
500,1653 3176 32 3114 1909 2105 3793 2355 1682 551 908 1732 1584 904 924 2291 1968 1527 1127 595 1225 1396 1 3147 3160
3882,111 858 1252 1193 1219 924 593 1206 1208 1266 1258 296 923 2599 750 2858 1247 904 1222 1090 1225 47 2997 1233 908
2738,912 858 2692 1234 1221 2396 1304 969 913 923 1247 1233 50 1197 1294 904 1278 1208 908 260 1136 750 1252 1198 110
3518,1148 1527 2321 357 1197 1204 750 2918 3160 904 3175 969 2571 541 2396 923 2352 2080 1304 1247 2657 1234 457 527 3526
2947,2692 750 1278 1207 969 3072 3671 1252 1220 1288 912 923 2918 1304 50 1199 913 541 2804 1233 1219 2396 1234 3421 1198
4502,593 1923 50 1089 1193 2599 1252 2804 3897 3210 1784 2762 3363 1234 47 903 1276 3948 913 1148 908 1225 25 1265 1304
156,1784 3418 2762 50 318 1961 2324 1704 1358 150 1584 1234 2321 3147 919 3897 1259 1282 969 357 1641 1674 2268 3363 3072
4675,1199 750 2289 923 1278 3481 1204 1136 1148 541 1230 3671 2997 1233 1079 1527 1220 293 3418 1641 969 3175 1206 2395 2890
673,923 2692 541 1199 111 1221 1252 3006 32 1225 3897 1213 1207 1219 904 903 1276 912 3703 913 2997 2396 1080 1394 1230
5136,3147 908 593 260 858 527 904 364 1221 50 110 2028 1242 1282 2324 903 457 2762 3114 2194 1035 1148 590 919 1234
5335,1230 608 1387 1079 912 1278 969 1294 920 3421 1233 3072 1222 2858 1394 1036 1197 1954 908 1207 3671 1208 1220 296 1304
2747,2959 50 527 750 2571 260 2762 2692 3052 1358 904 1198 1193 223 1233 3114 2890 293 3160 2396 1199 2336 2321 1704 1225
5054,1214 919 1247 953 2529 3114 2081 1287 3101 2406 2761 1196 1374 1225 903 3363 1994 2640 527 1262 1207 1094 2248 3362 1282
1624,2959 1148 1517 2683 1136 1197 2997 1617 2571 750 1394 3052 2692 1198 1208 903 904 2502 2396 913 1265 1080 1500 1732 3751
1285,1997 1036 912 904 1954 953 2761 1278 318 2352 1617 2791 3362 1294 3435 1287 3499 1259 1233 2018 3361 3471 898 1266 3360
3648,2571 318 1968 2324 3897 1923 2918 1197 1625 2502 1213 3793 1246 1291 1645 1265 3174 2000 293 368 3552 858 1221 1089 1517
1333,1230 858 750 1214 2997 1267 1208 1079 924 3160 1207 1954 1193 1200 2395 1276 1266 1235 1136 2396 2243 589 1084 2791 2700
2599,2716 2858 1136 2762 2959 1278 3052 1580 1265 50 2028 2890 2918 1079 2997 541 47 593 2617 1394 1225 527 480 1748 1682
1996,912 1247 903 920 904 1721 913 1674 908 3108 1617 527 1230 1225 969 1625 1183 924 2396 1221 1197 356 1250 293 2248
3290,1089 296 47 1213 25 1923 1221 111 858 1200 110 1673 1617 1222 223 1136 593 2890 50 293 1214 6 1258 3578 1288
3313,1197 3421 1214 318 1234 858 2115 3210 1287 541 910 1288 377 588 2396 1250 1259 594 1784 1407 1247 1221 2080 2366 2948
1112,1196 912 1262 858 593 1204 318 1250 1207 1267 1221 1090 1287 908 899 1035 1240 17 296 1299 2324 1193 1233 1208 246
4647,1252 1673 1263 2858 296 1193 1208 1230 2020 2160 2712 1997 1222 1207 1233 593 1094 912 3362 3504 1249 1262 3418 1201 1250
1943,858 1288 910 1221 3608 235 1 1394 3104 3543 913 1084 912 111 300 3363 1079 1244 1304 1179 1233 1276 1953 1235 527
1130,1213 2791 3210 1923 1997 1214 296 1200 235 1073 1288 3114 608 2804 1 1193 1394 1089 1036 3552 1954 1234 25 3253 1617
5269,2858 32 608 1394 1136 1199 1500 3897 2890 750 1641 1732 2692 1682 1079 3052 2324 1148 2770 2396 2321 1225 223 2336 527
2885,1258 903 2712 2710 318 904 2918 1997 908 1219 1625 3147 593 2959 2248 1247 1222 47 1704 1617 1197 1193 2692 1208 3108
3163,858 1299 3897 1293 318 2686 541 1204 1221 3160 3424 1136 3435 3006 1230 2959 1235 1198 1263 3504 1228 1244 1258 1267 2427
4497,750 924 923 912 1294 969 1208 913 1250 1148 904 1233 1288 2028 1206 1234 1196 527 3006 3671 1136 908 903 1247 1193
3299,1199 1148 1282 1206 2395 541 1089 1923 551 1193 1196 2700 2599 593 750 919 1222 1198 1247 318 1617 1090 923 2571 3481
3677,2692 1704 1653 3114 595 318 1961 2762 2324 3897 2081 1968 2571 1358 364 3408 3578 1 2355 2396 919 2194 3418 1682 1073
1181,1266 750 2912 1256 293 110 1212 1210 1208 318 1089 3175 480 2580 593 1580 3897 1234 953 555 899 1253 1247 1748 2761
991,50 2321 1641 3418 3897 357 2762 1704 3114 1500 318 2858 2763 11 1234 1396 2918 457 1358 2268 21 2353 1682 2324 1784
10,2671 1721 597 1356 1246 356 3408 2628 3072 2424 260 329 1197 2352 39 357 1876 265 3793 34 2393 3147 3897 1569 1527
4729,1183 2692 1294 1252 969 904 1225 3006 1207 1193 527 903 1247 924 912 1219 750 1230 908 2336 2997 111 1208 858 3072
5990,858 608 923 1213 1193 1089 296 1266 2289 1233 1230 912 50 908 1208 3481 1912 3897 21 235 1732 1250 3671 3418 904
4521,912 1207 1221 923 908 318 1997 1214 1250 1258 1954 1193 1090 2028 919 969 457 1276 1208 1225 2947 296 1035 913 1234
2173,924 904 3176 750 908 1252 969 903 913 1219 1230 923 1265 1247 2599 1250 1207 1214 3751 1294 3160 2762 1094 50 3114
1367,2762 50 377 457 904 1234 1207 3897 2396 1230 858 1393 1252 1617 1291 908 1036 1912 913 3418 1704 969 260 923 296
4510,1 899 3751 910 1148 913 745 1269 1203 912 1213 586 2019 1276 1374 1035 1201 2407 2000 1204 150 904 1247 1333 3408
839,750 1240 1262 1203 858 912 1250 1148 2762 1234 1201 2871 745 1206 589 1394 898 1276 1304 1299 527 1287 1292 1213 111
3610,2706 1552 780 589 356 1777 1645 3555 2167 3753 592 1407 1089 2580 1101 2918 47 1690 3082 1200 1639 2881 2985 2791 1954
4959,2858 858 3176 50 1617 1221 47 1193 593 2692 32 1225 1183 1584 1213 111 3006 3897 3160 904 1233 1247 908 1625 1358
4811,1230 1265 34 1288 2291 3114 608 296 39 858 2858 1197 2692 2997 1 3751 1394 1247 111 2599 2396 2395 2987 1617 541
355,2324 1198 50 2762 1246 1242 858 593 1704 2194 2918 2959 1221 1961 3448 1625 1222 908 2268 293 1213 1617 1968 1136 457
3705,858 608 919 1148 1952 593 750 1225 527 1617 1213 318 1204 3363 3424 1387 2804 3897 3114 2289 1240 1262 1358 1961 1214
3013,1207 17 527 908 318 904 50 2762 3006 1204 2692 903 260 1242 1250 1704 1674 1246 11 2804 1247 3147 150 1193 3114
656,1923 597 2804 1278 3671 3072 2762 3421 1307 1247 3552 39 1136 2797 2791 1288 2918 3361 1294 2302 2706 1265 539 1220 1721
3726,2571 1270 318 50 1036 2324 1307 1374 2804 527 589 3052 2174 3897 356 3793 1246 1704 1207 1242 2081 608 3624 17 2248
3475,2908 1193 1293 1267 36 1258 3101 1617 3006 3424 3147 2064 2020 265 337 1089 529 745 3578 253 3948 778 1262 2918 3408
4411,903 1250 1204 1028 595 1233 1299 3006 1136 969 913 2872 3114 2944 1947 1242 1201 2080 1231 1193 1249 1234 1225 1625 3408
4122,1193 593 923 1252 1089 1267 1204 1358 318 2289 3543 1206 1394 32 924 904 1247 3897 1207 912 1266 541 908 2908 3176
593,2804 1358 3471 2324 2762 1961 1225 1193 1784 318 3897 1278 1219 1294 2599 150 2028 1247 50 1097 923 1674 904 1270 2797
4508,1199 924 2761 1214 1148 858 1196 1285 1215 2019 246 1233 2890 1203 2160 3114 1207 1230 1278 1250 1244 2908 2580 1732 2076
2794,527 1097 3471 920 2324 923 919 1674 912 1028 1584 1247 1270 1219 1193 1234 318 2407 908 903 1259 2797 750 1721 924
5712,2804 3052 1136 2762 2968 541 1278 3703 1394 1527 2997 223 1265 1206 2599 32 3793 3471 1358 3897 1653 50 589 2174 3481
4808,260 1196 110 1198 527 594 745 780 2657 1136 1240 2628 2028 1221 1580 858 1356 3753 914 1214 3175 1204 1269 2324 3147
4062,1200 110 1221 1196 3114 858 1214 1625 260 3176 1036 1198 3081 1210 527 2355 2194 1127 551 2028 1240 480 1968 2890 1242
3669,2324 1704 296 1089 1208 1923 1250 1276 1193 1090 1299 356 3552 1201 1267 3897 1136 1234 1247 1784 25 1304 2692 3160 1242
3589,3421 165 356 2115 1101 589 2001 733 1610 1221 377 3147 2470 1197 161 2605 110 3555 2706 3753 1580 1220 11 150 318
376,356 590 1961 2028 1259 1234 3363 3147 2797 1193 527 2268 2324 1097 1704 1784 920 1674 2302 3448 457 150 3361 1242 2918
4291,2324 2804 356 2716 2797 318 527 1136 1278 1246 2918 2762 1704 1307 3052 150 1961 3255 3361 1968 2268 1250 3408 1265 1242
461,1035 908 912 904 1207 1148 17 3006 913 1204 3147 903 34 2762 1183 364 595 1233 2028 3114 1193 1674 3751 356 1247
1697,500 3753 780 1380 1 2797 2324 1101 3255 3448 1580 2470 480 1291 2407 1307 1210 2012 1954 1259 165 1073 2406 2640 2918
566,2858 296 2324 2959 527 265 47 1641 318 1193 858 1358 1259 3897 1246 1704 1299 1213 3160 1500 2336 1207 1267 2395 2396
3524,1278 1258 1219 858 1208 1222 1136 2804 1294 1954 3421 3671 1193 1394 1220 2692 3552 1089 1198 1221 1233 2791 912 1079 2028
2023,2762 1394 2683 3210 1198 3608 1285 3052 1267 260 3552 1617 1201 3160 3578 1080 1358 1079 1961 1777 6 2194 1258 3039 3526
549,1204 1201 1206 1617 1230 608 913 1292 1148 3160 1262 1261 1197 296 1233 2542 1256 3683 2278 1222 1282 2944 2019 2700 2692
5880,2858 608 1196 50 47 2918 441 1639 1682 3174 1215 2762 2291 260 39 2770 3863 318 2804 356 2959 3578 1653 541 3481
719,1208 924 750 1222 1732 1213 1196 1090 110 858 593 260 923 527 1200 1193 1206 2324 1198 1221 1617 50 296 1258 3702
3393,541 1387 1089 1213 589 1997 2947 3471 296 1625 1258 1193 1294 3006 1090 1953 1036 3555 260 1207 1136 904 318 1358 527
5493,750 904 908 1267 1204 1953 2947 1250 903 1207 2871 1912 1247 3104 1387 1299 50 1219 1294 1201 1233 2288 910 3671 1036
5333,597 1148 1580 595 1207 1196 1198 953 1527 1291 318 1 899 3114 780 1569 3175 2858 1097 1356 1234 1784 1028 329 3624
4305,750 1294 1234 1204 904 1250 3421 923 541 3671 969 1208 1953 1077 953 2915 1247 1304 3552 1276 1207 3101 150 1148 527
1988,1207 1250 2804 1247 1204 1198 318 913 1278 296 1387 1233 1394 969 1304 903 1136 2064 1214 260 1225 541 1673 1208 1258
5026,1262 920 1954 2947 1610 1035 318 595 527 1207 1272 903 2716 1276 923 1253 2019 1674 2324 590 899 1210 3753 969 2762
4822,912 750 1234 913 1265 3751 1 2396 3114 923 50 2571 260 1197 1196 1617 527 32 2762 969 1732 318 3897 1136 150
4816,1721 3578 3408 1207 527 1035 920 3471 919 2804 3418 1674 2657 1234 1240 587 1625 2028 1294 3147 1225 1247 969 2915 356
3780,1527 1210 260 1923 1258 2918 2706 3418 2167 1198 590 3421 1748 1304 1356 541 1097 3671 357 3160 2406 597 2762 1372 2997
3649,2657 3471 3418 1094 1219 920 3072 919 590 1358 608 1247 1784 2324 1278 1961 3160 296 527 1225 2407 1193 1584 923 3702
5755,608 1252 111 2858 1230 750 2997 2712 903 593 2599 3160 1148 1213 296 1089 1233 3114 50 1179 913 1200 1258 2908 3608
1803,1221 858 3578 1387 1198 1036 260 318 1954 2194 2571 2000 6 592 1291 589 1240 1210 1196 1200 457 1214 590 1101 50
3626,3753 1198 1380 1210 858 1262 3552 2944 1407 2080 594 1287 2324 2115 1221 1304 2804 1035 3148 2001 595 914 2081 3210 1234
2073,527 36 2908 2804 953 1704 1299 3424 356 3174 608 919 2081 296 2064 1094 1060 1393 2395 1183 3255 910 1213 1673 3362
3709,908 904 913 1617 903 858 1252 1221 1198 924 1250 1233 1208 1265 750 1193 969 1234 1219 920 1242 1997 1276 1674 34
2869,2968 1278 2174 1225 1580 1527 1079 2716 1294 1219 1198 2997 1214 3175 2617 750 2455 2599 1197 3471 904 1394 541 2804 1376
678,3114 1198 1240 953 745 1207 1073 1148 1358 1246 1262 34 1193 910 1333 2529 1580 1704 1036 594 1231 2080 3072 1269 356
3378,110 527 1242 1136 3114 3753 260 1073 3578 2028 1197 2081 1250 1968 1028 1035 1 2194 2355 1225 1278 3448 908 1193 364
4837,260 1196 1200 364 2571 593 3578 2700 47 1240 1198 480 589 2959 1036 858 296 1282 1090 551 1213 318 1221 780 919
1811,920 912 969 1247 1219 1294 919 923 750 3421 1288 3671 1278 1097 1923 904 1198 527 1387 1721 1214 2791 1240 924 1258
3253,1282 919 1028 969 3072 1073 1247 3671 858 920 1304 3114 1221 904 1252 1233 1219 923 2791 364 750 2692 912 2081 551
5172,1207 910 2289 2762 1199 913 1294 2858 1304 3006 1233 1288 2948 2020 924 1953 1278 1247 527 2804 2243 2336 1267 2369 2908
1489,858 1221 923 1204 1206 1201 1198 908 1208 296 1250 1276 111 750 1233 1374 1266 1954 2427 1214 2289 1219 2947 1089 1267
5947,1294 750 923 2657 969 1288 912 34 1094 3175 608 2997 3751 920 39 1641 527 919 1230 1233 1225 1198 2890 3072 1079
3002,1207 1358 50 2997 1266 1294 858 923 1225 527 1234 2336 3418 904 318 1079 908 1089 969 541 1304 913 912 2028 2804
1503,912 1240 1214 3578 1387 3471 923 1097 908 920 904 1213 903 1219 318 1265 924 1276 1234 3897 1291 1193 910 296 2712
4083,1247 912 1207 920 1204 1240 953 923 296 3671 1250 1784 1036 1090 3072 3504 1291 1376 1961 318 1299 1307 1193 2871 527
868,1917 1923 2115 2706 1101 3578 2762 3147 736 1573 380 2571 377 733 2763 780 3755 1608 1370 597 2353 2692 3671 3421 1291
5972,1380 2791 2762 899 1947 858 1036 594 1028 1258 364 2080 1234 3671 1148 2716 2915 589 920 588 1407 1213 3418 2571 1276
4021,904 1219 908 903 1214 3114 3608 1997 1250 1136 1207 1252 1225 2791 910 3751 899 2872 3006 1994 912 1193 1240 1197 1231
3847,2692 3578 1136 858 2324 2959 1267 527 1221 1148 1250 1193 908 1225 1204 904 903 1625 2396 3006 1242 912 1278 1207 1233
1680,1230 899 1219 1258 2366 2664 3524 898 969 1278 1292 2108 1077 1244 1284 1261 1997 2243 1296 3175 2395 1945 3037 2076 3608
2241,2762 3578 527 2692 1136 1225 2571 2959 318 1198 1197 2324 50 260 1278 2804 110 908 3147 2396 3897 858 1233 3408 1193
3201,1198 527 260 1148 904 1207 608 908 593 1278 318 1233 913 2028 50 1221 1219 1234 919 1136 903 1247 1617 1090 1197
4801,920 1387 3753 919 110 364 2006 595 1721 858 2470 3408 1221 1198 527 2455 2716 2081 3147 3527 2194 1219 150 597 589
1121,1230 1294 913 750 3363 2858 1953 3543 2804 1923 1674 1732 3481 2248 3671 111 904 356 903 1193 1358 25 39 1288 1278
4076,1258 1183 2692 3578 590 1208 1101 1090 3755 904 3753 2959 2710 908 858 1219 597 1610 2194 1222 1233 3256 1193 1225 2324
5786,50 25 1247 1625 1258 2692 1204 1252 912 3897 904 2997 1250 1136 1094 1673 527 2324 1199 47 924 1234 2908 293 541
432,2571 1197 2657 260 1374 2762 1527 1270 1265 912 1196 3175 541 3897 2628 3471 3703 3578 1210 1580 1097 2804 1198 1376 1291
366,1197 3897 1199 1225 3481 1234 2289 1527 2692 1584 3418 3072 912 1278 50 913 1097 2804 3108 21 923 318 1376 1704 2762
4388,1961 1234 3555 50 1198 2605 1370 1240 3101 587 733 2804 3897 3510 527 480 1207 2671 1580 1923 3421 11 260 590 3755
4782,1225 908 904 1193 527 3108 34 3072 3751 913 2324 3114 1674 1247 1073 3897 2858 2804 1197 912 1265 3176 2289 923 1358
4079,1201 1207 1234 1704 3147 969 3210 1204 1266 3256 50 910 2762 1608 11 364 3526 1393 3555 1276 36 1573 2763 3114 923
4879,17 2997 3114 1207 2908 595 2020 1267 39 2692 3176 1249 1183 1199 1204 1 1912 1947 594 2959 1233 1252 1617 2081 1299
4957,1221 2692 2858 1148 745 3006 2959 908 3578 912 1233 904 1263 1207 296 1267 1197 2571 1204 1250 3897 265 899 2427 953
3590,2692 1201 1617 593 1267 1204 903 1233 1249 2872 1219 3362 541 2571 1247 1208 6 1304 912 1673 899 919 2160 3421 908
798,1035 2324 3753 527 1396 1641 3255 595 1028 1307 539 3408 3448 2692 1584 11 1242 3751 1101 2268 1704 3147 2080 597 780
696,750 608 1193 1207 1250 908 1219 1267 1299 2997 910 1247 296 1206 1230 1258 541 1394 3424 1214 969 1234 2395 2804 2599
5684,1206 924 1252 923 3703 1214 111 1208 750 1200 3160 1193 904 913 1199 2712 3471 541 1250 3362 1394 1267 908 1266 1221
1586,1247 1207 1265 527 1225 923 1230 1214 924 1193 541 1267 318 17 1674 356 1307 1094 3006 2352 3072 1304 1200 3175 1276
6011,3147 3578 2762 3753 2028 356 1197 733 1408 1356 3793 527 316 2000 3555 380 2324 50 1148 589 3510 3552 3006 908 1608
5689,1250 912 953 1214 1200 2571 1721 903 1387 1267 1240 1247 1299 541 923 1287 2872 920 1997 597 908 1204 1234 1294 1276
2557,3897 1304 1500 1234 2692 2268 2858 2804 3481 2396 1197 1259 1968 21 1961 318 1266 1396 858 1073 592 2289 2918 2194 1358
2304,2858 3114 50 356 2580 3147 1580 2761 2571 1961 1387 380 527 1262 1148 150 16 745 3510 1207 1267 3911 1249 6 2268
2820,111 1200 778 2908 593 1263 1233 903 904 1249 2599 1617 1204 1148 1080 246 2761 2712 3006 1199 50 1222 2020 908 2288
103,1266 2762 260 2028 1198 1240 50 1358 318 593 750 1193 296 858 3471 1206 3702 923 1089 527 150 1961 541 2324 1784
1470,2683 364 780 1036 2571 588 2706 1 1291 2000 593 733 296 1517 2959 1090 608 3114 50 1221 318 2762 2858 595 1101
445,1198 1197 1 318 1148 2396 1207 2716 1291 356 34 919 595 527 1234 1036 912 3578 1242 3147 1307 364 1265 2081 588
2853,2324 1259 1028 1073 1968 1213 590 318 527 920 1704 1234 858 919 1961 3897 1097 364 588 110 1193 1393 1304 1307 1954
727,1028 920 912 3671 1073 913 1097 1674 1282 903 904 908 2797 3363 923 1307 3072 1250 1304 1230 2804 1276 1 3114 2100
1517,1213 1221 858 924 1208 111 1200 1206 1214 593 923 1219 1233 1090 1387 750 1252 541 1617 1222 1240 1258 908 904 47
4447,1148 1288 551 1219 3114 2700 3608 904 1230 3751 1233 2599 2366 919 910 903 1199 3176 111 2580 260 1 2804 1247 1333
4897,3578 3147 1221 3753 2762 527 1035 1408 908 1954 457 1276 1197 3421 1997 2000 1207 1200 3006 1036 2324 904 920 2716 1101
148,3147 2716 2470 919 2797 920 1242 2011 457 2001 1265 2947 1721 588 1035 1954 3552 595 2002 364 3450 2628 587 2640 2324
570,2324 1197 2571 2628 1968 318 1270 1136 1196 3897 1073 2918 2804 260 2762 1097 2716 2858 1307 2797 1265 1198 223 1259 1784
1714,904 50 2599 2762 3160 3176 1653 908 903 1207 2692 318 1358 2396 39 2248 1407 1230 3897 2804 1219 1193 1912 1252 1617
5621,1199 2064 3160 1222 1267 1225 2968 1215 1285 2908 1278 2336 2324 3006 1148 2395 1276 1358 527 1196 1294 1219 1220 3702 3481
2457,2324 3753 1136 3421 1663 2000 1278 318 3671 2804 3039 588 3147 1148 2683 2268 3052 527 150 1250 368 2470 2302 1380 899
2570,1219 904 1225 908 1258 2599 318 1198 3072 1961 1193 2804 3421 750 1923 1247 924 969 2997 1097 2797 919 1252 2791 1674
4815,3418 3072 3175 2804 1197 2692 1641 1278 2997 2291 2289 1580 1784 2396 2746 1136 2599 1080 1265 2321 357 2174 1682 1079 39
4878,3671 1197 2804 2657 1220 2791 1136 1073 1278 919 1307 11 1288 3421 1028 1641 2692 2302 2918 1968 3897 3481 223 1954 1784
2125,541 1199 2657 2571 1206 1653 923 2692 3703 1247 1288 2762 2291 1080 904 903 1214 1136 1230 1219 912 2529 1748 3471 924
5759,541 923 924 750 3751 904 3703 1 913 1240 1136 589 1374 910 551 1206 1278 1394 953 1249 32 1221 1204 1233 1079
5387,1148 1912 858 1204 1249 1207 1617 923 1233 1266 2580 1252 2890 912 1262 1084 924 1198 1213 1214 904 3176 2762 2391 1201
3512,527 3006 1625 908 904 1148 1204 903 1267 1233 1198 1242 3751 1208 2021 47 1617 593 1356 3114 2336 265 1358 3176 1704
3080,1221 1288 1201 3608 1148 1219 923 3114 594 1394 1207 2366 2529 1954 260 1 2997 899 2804 1304 3362 3396 1214 912 913
4319,1923 1036 589 1240 3527 2028 1784 356 1370 2115 3471 2302 380 480 2916 457 1234 2001 2000 780 2353 1198 3147 1127 2628
1377,1036 260 1270 1387 920 1214 3753 364 1291 2028 919 1954 3578 2628 3147 912 377 2762 1250 1234 595 1380 150 3510 318
5659,1573 2762 1127 3176 1196 1625 1270 440 1393 3793 1682 2890 3114 2396 1370 2001 50 110 318 733 595 3578 39 587 3897
2986,1193 1247 1225 1358 593 2248 111 3160 2289 1394 1136 904 1267 1197 1222 1207 1234 750 1148 1923 1278 2064 2243 25 246
412,1584 3006 1294 527 2762 1148 1234 924 2302 3175 1207 919 920 1193 2947 1197 3471 1247 2881 2804 3039 1597 1252 1219 1617
518,551 1282 2692 3114 1073 919 3751 1233 50 1219 2248 1193 1 2355 1278 595 260 364 1358 1136 750 34 2804 2081 293
4682,1204 246 2908 3418 497 1912 1183 2064 923 1358 541 36 1252 608 17 1617 3176 3006 3543 910 1262 708 2692 34 3897
4969,2599 1230 3160 1206 2395 1247 1673 1258 111 296 1219 1094 1394 1193 608 1225 1288 1183 2804 2959 1358 3897 1252 1213 2710
2764,1198 1207 2396 904 1204 1304 1036 1234 1912 1374 50 910 2947 457 1240 1387 750 1291 1221 2692 318 3114 1201 903 1230
3143,1304 919 1207 2804 3418 2657 1278 1234 1221 1276 3671 1197 1288 1641 912 1073 296 3072 1 3897 2081 3114 1136 1028 3481
793,364 1282 3578 919 2762 1721 527 1625 36 1221 110 1653 1584 50 541 1183 1573 2081 1213 1 2692 2657 903 3006 6
5031,923 924 2997 750 3160 1206 541 904 1225 908 912 1193 3751 2289 1247 50 32 1252 2968 2395 1653 913 3897 3114 318
1758,2997 1230 2395 750 608 1136 2599 1394 923 1732 2692 1278 296 1148 1641 1247 1080 912 1199 903 1204 2248 858 1233 1079
5747,527 318 1204 1207 1148 923 953 1221 3897 1267 908 17 2692 593 541 1250 2028 1234 1213 3578 2336 3006 750 3114 34
777,110 318 1584 1408 50 3006 1610 780 1242 2324 3448 1617 150 161 858 1597 1221 380 1200 1777 1396 908 593 2959 2194
