user_id,prediction
3524,858 1198 260 1193 912 1221 593 1136 296 2028 1196 1197 2571 541 919 3114 1214 1704 1 1240 2396 1291 1200 1036 1259
2023,1198 260 2762 912 908 541 1225 1617 1219 1304 1214 1230 1200 2396 3578 1394 1961 150 1307 924 1079 2716 1374 590 2000
549,2324 2858 2028 296 1197 608 1278 1617 2692 1358 1242 1 1230 3147 1291 1090 1222 1206 2959 1258 150 3160 590 3751 364
5880,50 318 260 1193 2762 1196 1252 2858 608 541 1208 2804 110 1704 2918 1291 3147 1222 2959 3578 1259 1961 356 150 3471
719,2858 1196 260 1210 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3393,50 318 527 260 1193 1136 2858 296 541 608 1213 1225 3114 1 1704 1387 2997 1291 1036 2918 589 2959 3471 1394 1307
5493,50 527 750 908 1225 1247 919 1219 110 1214 1 1240 1387 1206 1291 1200 1036 1259 589 1210 3481 223 32 590 1374
5333,318 858 1198 1193 1221 1196 2858 2804 1617 3114 1304 1 1214 1291 1240 1387 1200 1222 2959 589 1097 924 1079 2791 2599
4305,858 527 750 2858 1197 541 1225 1247 1304 1089 1 1291 3578 1230 1222 2959 1259 3421 1206 1961 150 1307 2791 1097 223
1988,318 1198 260 1136 2028 296 1225 1247 541 2804 1304 1214 1240 1387 2918 1291 1222 1200 1394 356 3421 3471 3578 1270 1079
5026,318 527 2762 1193 923 2324 1252 2804 2692 969 1089 111 1090 2997 1210 1610 1230 47 1961 924 1394 1674 2791 1954 920
4822,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356 296
4816,527 1198 260 1193 2028 1136 1196 1197 608 541 919 3114 1214 1 1240 2918 1387 1291 1036 356 3578 2959 1610 589 3471
3780,858 1198 260 912 2762 1193 1221 593 1136 2858 1213 541 608 1225 1617 3114 1304 1704 2997 2918 2396 1387 1210 3578 457
3649,858 318 527 50 1198 260 912 2762 1193 1221 1196 1136 2028 2858 1197 296 919 608 1213 2571 110 3114 1214 1 1240
5755,50 527 593 1136 2858 296 1197 608 1213 2571 919 1304 3114 1 1240 2997 2396 1200 2918 457 1259 3578 1394 2959 589
1803,318 50 858 1198 260 1193 1221 912 1196 1136 2571 1197 541 3114 1704 1214 1036 919 1240 1291 2918 1200 3578 1387 457
3626,858 50 1198 1193 750 1221 2324 1197 1252 1278 608 2804 1247 1304 1210 2997 2396 1230 1206 1394 1265 3481 920 1784 32
2073,527 908 2028 296 608 1213 919 1225 2804 111 1704 2918 1291 1222 457 356 1394 3578 924 1610 1210 589 920 1954 3160
3709,858 50 1198 260 1193 2762 1221 1136 1196 1197 2571 608 1617 541 919 1704 2918 1214 1291 1240 1387 1036 2997 1200 3578
2869,858 1198 50 318 527 260 912 1221 1193 2762 593 1196 2028 541 2858 2571 296 1197 1213 608 110 1214 919 1617 1240
678,1198 750 1193 593 908 1252 1213 608 1208 1247 3114 1358 1304 1704 1089 1240 111 1291 1036 1200 1230 47 356 1222 1394
3378,50 527 260 1193 593 1221 1136 2028 2858 1197 1213 110 608 1617 3114 919 1304 1 1214 1291 2918 1036 3578 2997 457
4837,318 858 50 1198 527 260 1193 1221 593 912 1196 2028 296 2571 2858 1213 541 608 1617 919 1240 1200 1291 1036 1704
1811,50 318 527 1198 260 1221 912 593 2858 1136 2028 1196 296 1213 1197 608 2571 541 1617 110 919 1214 1 1240 1387
3253,858 50 912 1198 1221 260 593 2762 1197 1213 919 1196 541 1617 3114 2571 1704 1214 2396 1387 1240 924 1291 1200 1307
5172,527 2762 593 1136 2858 2028 1247 2571 2804 1219 1304 1089 1214 3147 1387 1200 1222 1036 1259 2959 3421 924 3578 3471 589
1489,858 318 527 1198 750 1221 908 593 1136 2028 296 1225 2804 1219 1617 110 1214 1704 3578 1259 150 1394 1210 1307 356
5947,858 1198 50 318 527 912 2762 1221 593 1136 1196 2571 2028 296 2858 1197 608 1213 110 1617 919 3114 1 2997 1036
3002,858 50 318 527 912 1221 593 1196 2028 1213 541 2571 3114 2997 110 1704 1240 2918 1291 1387 1200 924 2959 1036 457
1503,318 912 1193 908 296 1213 1214 1 1240 1291 1036 1387 3578 457 356 1259 2959 1961 924 1394 1307 3471 1097 2791 1265
4083,318 527 912 750 2762 1193 1136 2858 296 1213 541 1225 2804 3114 1 1240 1704 1036 1291 2997 1200 3578 589 2959 1394
868,858 1198 318 50 527 260 1221 593 2762 912 296 2858 1196 2028 2571 541 608 110 1197 919 1617 1200 1240 1 2997
5972,858 750 912 1193 2762 1221 908 2571 1213 1225 1617 1214 1089 111 1036 1200 589 1394 2791 1079 3481 2716 32 34 2000
4021,318 50 527 912 2762 1193 1221 593 1136 1197 2858 296 541 1213 608 1225 1617 3114 1214 1240 1291 1704 2997 2918 2396
3847,858 527 1193 1221 912 1136 908 1225 3114 1304 1219 1214 1 2918 1200 3578 2396 2959 457 1230 924 1307 3471 2791 1265
1680,318 1198 912 913 2324 2858 296 1208 1278 1225 1219 969 3114 1358 1242 2997 1230 1090 47 457 1259 3578 1258 1394 1307
2241,858 527 1198 50 260 318 1221 1193 2762 608 1196 2028 1197 541 2858 296 1213 1617 1 2997 2396 1214 2571 110 1387
3201,50 318 527 1198 260 1221 2762 593 2028 1136 296 1197 608 1213 919 1617 3114 1 1704 1240 1387 1291 2396 3578 1259
4801,318 1198 858 50 527 1221 1193 1196 2028 912 1136 110 2858 296 1197 541 1617 608 3114 919 1704 1 1291 1387 589
1121,318 527 260 1193 2028 1136 2858 1196 1197 1225 2571 919 541 110 3114 1 1240 2997 2918 1036 1291 356 3578 2959 3471
4076,50 858 1198 260 2762 1193 912 593 1221 2028 1197 1196 2571 296 1213 919 1617 541 356 1291 1 2396 1214 1240 1259
5786,50 527 912 2762 1136 1197 541 1225 919 1304 3114 1 2997 1036 1200 457 2959 356 1307 924 1610 589 3471 3481 2599
432,318 527 50 858 1198 2762 260 1193 593 1221 1197 2028 1196 2858 2571 919 1617 296 608 110 541 1 457 1240 1036
366,50 318 912 1221 2762 593 1197 2858 608 541 2571 1213 110 1617 3114 1704 1240 2997 1387 1036 457 3578 924 1259 589
4388,50 858 527 1198 260 912 750 1221 908 1136 1197 296 541 2804 1225 1617 919 3114 1240 2918 1200 2997 1259 1961 1307
4782,50 1198 527 318 912 260 1193 1221 2762 1136 2028 2858 296 1196 1197 1213 1214 3114 110 2997 1 1704 2396 1291 1036
4079,50 750 1193 2762 2028 1136 2858 296 608 2571 541 1225 3114 1704 1240 1387 1291 2997 2396 2918 3578 1210 924 2959 1265
4879,318 1198 1196 2028 1197 2804 1617 3114 1304 1 2997 1704 1387 2959 1394 1961 1307 356 1265 1097 2791 223 2716 1784 1374
4957,912 1221 908 2028 2858 1252 1197 296 2571 3114 1358 3147 2997 1294 1090 1222 3578 2959 1210 1206 1394 223 3481 1220 920
3590,912 593 908 2571 1208 541 1225 110 1617 1247 919 1219 1304 1387 356 3421 150 1610 3471 1097 1265 1954 920 32 1374
798,527 50 1198 260 1193 1221 1136 2858 1213 3114 1617 1304 1704 1214 2918 1036 1200 2997 1387 457 2959 1610 1307 3471 924
696,750 1193 908 2028 296 2571 608 541 1247 2804 1219 3114 1214 1089 2997 1230 2396 1200 1387 1206 1259 1394 589 356 1961
5684,318 1198 527 750 1193 912 1221 2762 541 1617 1225 2804 919 1214 1 1240 1200 1704 1036 2959 1210 1394 356 924 3471
1586,318 527 1193 541 1247 1225 1304 1214 111 1704 1230 1200 2918 457 150 924 2959 356 1961 1307 1265 2599 2716 32 1784
6011,50 527 2762 750 593 1221 2028 1136 1197 2858 296 1213 1225 2804 1617 3114 919 1304 1704 3578 589 356 2997 2959 1259
5689,750 912 908 2858 1252 2571 541 1247 1304 1358 1089 1214 111 1240 1291 1230 2396 1387 1200 1222 1307 2791 1265 1079 223
2557,858 318 1198 1193 912 260 2762 2858 1136 2028 1213 1197 1196 541 919 110 2997 3114 1214 1 2396 1240 1387 1259 1200
2304,50 527 2858 2571 110 541 1208 1225 1247 2804 1219 3114 1704 111 3147 1387 2918 356 1230 1259 150 1961 1206 3471 1394
2820,50 318 1198 260 593 908 2028 1197 1225 1617 2804 111 110 3114 1 1200 1222 2396 1291 457 3471 356 150 1610 2599
103,318 1198 50 527 260 858 2762 1196 593 2028 1193 1136 1221 1197 2858 296 1213 541 1036 1617 1240 1291 608 1214 3578
1470,318 50 2762 1221 593 1136 2858 2571 1197 296 1213 608 541 3114 1304 1704 1 1214 1240 1291 1036 1387 2997 1200 2959
445,318 50 1198 527 912 1221 593 1136 2028 296 1197 1213 110 608 1214 919 1 1036 1200 1704 1291 2918 1387 3578 2396
2853,858 318 50 527 1198 260 1193 912 1221 2762 593 2858 296 1196 2028 1213 2571 541 1617 919 110 2997 1214 2396 1291
727,1198 912 260 1193 1221 2762 1196 1617 541 2571 3114 1704 1 2396 2997 1214 1387 1240 1291 1307 356 1259 457 1036 1200
1517,858 527 1198 1221 260 593 1136 2762 1213 1196 1197 541 1617 919 2997 3114 110 1214 1240 2396 1387 1200 1259 1291 924
4447,50 527 260 1193 2762 2028 296 2858 1219 919 2804 110 3114 1 1230 1704 1291 2396 457 2959 3578 1961 1307 3481 2599
4897,50 527 2762 912 1221 1193 1136 1197 2858 296 1213 1225 1617 1036 1704 1200 3578 2997 457 589 2396 2959 1259 1394 1097
148,912 750 1193 1136 2858 296 1213 1225 1617 919 1304 1219 1214 1704 2918 2396 457 111 2997 1259 2959 1230 3471 1394 924
570,318 50 1198 260 2762 1193 1221 912 1196 1136 2858 1197 2571 1617 541 3114 608 919 1 1291 1214 1036 1240 2997 1200
1714,318 50 858 527 260 2762 912 1193 1136 1221 593 2028 296 1213 1225 608 1617 919 1304 1214 1704 1291 1200 2396 2959
5621,527 912 908 2028 1196 1225 2804 110 1219 919 1304 3114 1214 1704 1 1230 1222 2396 150 3481 2599 1220 32 2716 1784
2457,318 527 912 750 1193 1221 1136 908 296 1213 608 1225 2804 919 1704 1387 2997 3578 2396 1230 2959 150 1961 1394 223
2570,318 50 858 1198 260 1193 912 1221 2028 1136 1197 1196 2571 110 919 541 1617 3114 1 1214 1240 1291 2997 1307 1387
4815,858 318 527 912 1221 593 1136 2028 296 608 1197 2571 1213 3114 110 1214 2997 1 1704 2396 1387 1200 1291 1036 457
4878,318 858 527 50 1198 260 912 1193 2762 1221 593 2028 1197 1196 296 919 608 2571 1213 1617 541 110 1 1291 2997
2125,318 50 527 2762 912 1193 593 1221 1136 2571 296 1213 541 608 1617 1 1214 1240 1704 1291 2918 1200 457 2959 1259
5759,318 750 1193 1221 593 1136 541 2804 110 1 111 1089 1240 2918 1291 1036 1222 1259 1394 589 924 3471 1097 2791 1079
5387,858 318 1198 912 1193 2762 593 2858 1213 1225 1208 1617 2804 110 1304 1214 111 1089 1704 3147 1222 1206 1259 924 150
3512,858 1198 527 912 593 1221 908 1213 608 1617 2804 1247 3114 1219 1304 1704 1089 1222 1230 1259 150 1307 1394 1097 2791
3080,527 750 912 260 1221 1225 2804 2571 1617 1304 3114 2997 1214 1 1240 1200 1291 1394 1036 924 3578 1210 1923 1968 590
4319,318 858 50 527 1198 260 1193 2762 1221 912 593 2028 1196 2571 296 1197 541 110 608 1617 919 1 1240 1291 1036
1377,318 50 527 260 858 2762 593 912 1193 2028 1221 1136 2858 296 1213 1617 1225 3114 608 1036 1304 1214 1 919 1704
5659,318 50 858 527 260 2762 593 1193 912 1196 1221 2028 1136 1197 110 1213 541 1617 608 3114 1214 1036 919 1291 2918
2986,260 750 1193 912 593 908 1136 1196 1197 1225 1247 919 1219 1304 3114 1214 111 1 2396 1200 1222 3421 1394 3471 1210
412,527 1193 2762 1221 593 1197 2571 1213 919 2804 1617 110 1304 3114 1219 1704 2997 1291 1387 1200 1259 1210 2959 3471 924
518,858 50 260 1193 1221 1136 1196 919 1213 541 2571 1617 110 3114 1 1240 2918 1387 1291 457 1259 1036 1394 924 3471
4682,318 2028 608 2571 541 1617 919 2804 1219 110 1304 111 1240 1387 1036 1222 150 1307 1270 223 1220 34 1923 1968 1073
4969,50 318 527 1198 260 1193 1221 593 296 2028 608 1196 1197 1213 541 2571 1617 110 1 2396 1214 1240 1387 1291 924
2764,50 318 1198 1221 2028 3114 1304 2997 1240 2396 1387 2918 1200 1291 1036 924 457 3471 3578 589 1210 1270 2791 3481 2716
3143,50 1198 912 260 1193 1221 2762 1136 2028 1197 296 919 2571 1304 3114 1 1214 1240 2918 1291 1387 1259 1036 1200 3578
793,527 50 1198 2762 1221 1136 1197 296 919 1213 541 110 608 1617 3114 1 1214 1240 2396 2997 2918 1036 1387 3578 1200
5031,858 318 50 912 1193 260 1221 2762 593 1136 296 1196 919 1213 541 1617 2571 110 2997 1 1214 1240 1259 1291 1387
1758,858 318 527 912 593 2762 1136 296 1196 2028 608 541 2571 1304 2997 1214 2918 2396 1240 1387 1200 1394 1036 924 1307
5747,318 527 750 1221 593 908 2028 1213 541 1247 2804 3114 1304 3147 2997 2918 1200 1230 3578 3421 1394 3471 2791 1079 2599
777,318 50 858 912 593 1193 750 1221 908 1136 110 296 1213 1617 3114 1304 1704 1 1219 2918 1200 1610 2997 1222 2959
2380,858 1198 260 2762 1193 750 1136 1197 296 2571 1213 110 1225 2804 1617 919 541 1304 3114 1704 2918 1291 1214 1240 1036
1507,50 318 527 1198 260 912 1193 1221 2762 593 1196 2028 1197 2858 296 608 919 1213 2571 541 1617 1 1704 1240 1214
30,318 858 50 1198 260 1193 912 1221 1136 2858 2028 1196 1197 541 110 919 3114 1214 1 1240 1291 2396 1200 1387 457
588,858 260 1136 2028 541 1213 2804 3114 1230 110 1240 1222 924 1200 1036 2959 1610 356 589 1265 2599 590 1923 1374 2797
2077,318 50 1193 912 908 1225 1617 541 2804 1247 919 1304 1214 1 3147 2997 1387 3578 1210 3421 1961 1394 3471 1270 2791
