created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 20:22:53 +0000 2020,1441,[],1252331929350950912,,,4311,9080,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>",881323010,28,19,Mon Oct 15 01:39:38 +0000 2012,Mobile Web (M2)
Mon Apr 20 20:22:57 +0000 2020,1753,[],1252331946417545216,1252281198841409536,1022239538629029888,930,9120,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1236314760385310723,29,240,Sat Mar 07 15:36:40 +0000 2020,Twitter for Android
Mon Apr 20 20:22:58 +0000 2020,6044,[],1252331948346945537,,,7101,3109,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",811554323251494914,193,229,Wed Dec 21 12:50:03 +0000 2016,Twitter for iPhone
Mon Apr 20 20:23:00 +0000 2020,552,[],1252331956978814976,,,7976,3478,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3227381105,951,596,Sat May 02 02:01:11 +0000 2015,Twitter for iPhone
Mon Apr 20 20:23:01 +0000 2020,6016,[],1252331961512865795,,,5142,3928,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",822878228293500928,4437,4924,Sat Jan 21 18:47:12 +0000 2017,Twitter for Android
Mon Apr 20 20:23:02 +0000 2020,8336,[OilPrice],1252331967841853440,,,4753,6887,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",55261169,151,1105,Thu Jul 09 15:08:53 +0000 2009,Twitter for iPad
Mon Apr 20 20:23:03 +0000 2020,2087,[],1252331969909792771,,,2265,7799,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1161551282995388416,82,877,Wed Aug 14 08:13:01 +0000 2019,Twitter for Android
Mon Apr 20 20:23:07 +0000 2020,2408,"[Corona, pandemic, contagious, outbreak, quarantine, lockdown]",1252331986401685504,,,4666,812,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2245739726,1393,441,Sat Dec 14 15:17:36 +0000 2013,Twitter for iPhone
Mon Apr 20 20:23:07 +0000 2020,8908,[],1252331986926084097,,,3196,1292,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",555065288,516,929,Mon Apr 16 11:53:42 +0000 2012,Twitter for Android
Mon Apr 20 20:23:09 +0000 2020,5591,[],1252331994853388299,,,5171,7541,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",573917365,2014,372,Mon May 07 19:46:51 +0000 2012,Twitter for Android
Mon Apr 20 20:23:09 +0000 2020,7459,[],1252331995729887234,1252066039501713408,1226790607177170945,866,9946,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1236314760385310723,29,240,Sat Mar 07 15:36:40 +0000 2020,Twitter for Android
Mon Apr 20 20:23:11 +0000 2020,8279,[CoronaCrisis],1252332004546240513,,,4056,4111,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1112113767259631617,5580,6002,Sat Mar 30 22:05:58 +0000 2019,Twitter Web App
Mon Apr 20 20:23:11 +0000 2020,5289,"[Coronavirus, arturito, Covid19India]",1252332004479250435,,,1059,4449,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",552168576,7101,6372,Thu Apr 12 18:56:09 +0000 2012,Twitter for Android
Mon Apr 20 20:23:13 +0000 2020,4987,[],1252332012788158475,,,9065,6535,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1227377148161404930,12,54,Tue Feb 11 23:41:38 +0000 2020,Twitter for iPhone
Mon Apr 20 20:23:14 +0000 2020,6007,[],1252332017808814087,,,5934,6844,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",853016240801153024,18,76,Fri Apr 14 22:44:54 +0000 2017,Twitter Web App
Mon Apr 20 20:23:16 +0000 2020,4453,[],1252332026084147201,,,9125,8665,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",979259749,327,405,Thu Nov 29 22:06:48 +0000 2012,Twitter for iPhone
Mon Apr 20 20:23:23 +0000 2020,9726,[],1252332054706098176,,,8507,2185,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2955547597,31,629,Fri Jan 02 03:31:50 +0000 2015,Twitter for Android
Mon Apr 20 20:23:26 +0000 2020,1207,[],1252332068362694656,,,3638,2604,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1071624553451917313,96,181,Sun Dec 09 04:36:18 +0000 2018,Twitter for Android
Mon Apr 20 20:23:28 +0000 2020,9035,[],1252332075820240897,,,5486,6769,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1030092399954075649,1433,1167,Thu Aug 16 14:02:21 +0000 2018,Twitter for Android
Mon Apr 20 20:23:41 +0000 2020,8918,[],1252332128282521605,1251923235400232965,1221084037512663046,2488,6576,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1247552122482196493,6,61,Tue Apr 07 15:50:05 +0000 2020,Twitter for Android
Mon Apr 20 20:23:41 +0000 2020,5455,[طبق_القدرات_للثانويه_ياريس],1252332129939271685,,,6442,6521,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1248185339702915073,14,3,Thu Apr 09 09:46:27 +0000 2020,Twitter for iPhone
Mon Apr 20 20:23:41 +0000 2020,8868,[],1252332130475995139,,,4527,7662,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",474797959,65,233,Thu Jan 26 10:51:38 +0000 2012,Twitter for Android
Mon Apr 20 20:23:41 +0000 2020,6984,[],1252332131021250560,,,6879,6024,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1199635091909033984,2375,1117,Wed Nov 27 10:24:36 +0000 2019,Twitter for iPhone
Mon Apr 20 20:23:42 +0000 2020,9281,[],1252332134863421443,1252003508557172740,4915350394,6001,3531,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",68533342,529,319,Mon Aug 24 22:48:15 +0000 2009,Twitter Web App
Mon Apr 20 20:23:44 +0000 2020,9404,[],1252332143151394818,,,7922,6218,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",221808225,10487,11511,Wed Dec 01 17:30:32 +0000 2010,Twitter for iPhone
Mon Apr 20 20:23:48 +0000 2020,9071,[],1252332160553549825,1252332023642861568,1703520566,3322,7451,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",963608482808287237,14,152,Wed Feb 14 02:59:00 +0000 2018,Twitter for iPhone
Mon Apr 20 20:23:54 +0000 2020,6474,[],1252332183080980480,,,1513,9857,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",1716805166,136,1121,Sat Aug 31 21:06:02 +0000 2013,Twitter for iPad
Mon Apr 20 20:23:57 +0000 2020,876,[],1252332194971947008,,,4522,5314,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1129227734180401154,23,41,Fri May 17 03:30:46 +0000 2019,Twitter for Android
Mon Apr 20 20:23:57 +0000 2020,6167,[],1252332198281216000,,,5754,726,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",81585192,590,899,Sun Oct 11 12:37:16 +0000 2009,Twitter for iPhone
Mon Apr 20 20:23:57 +0000 2020,3691,[طبق_القدرات_للثانويه_ياريس],1252332198541352966,,,3196,9596,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1252315890420514817,7336,0,Mon Apr 20 19:19:37 +0000 2020,Twitter for iPhone
Mon Apr 20 20:23:58 +0000 2020,6825,[],1252332199585746949,1252063611616444428,620571475,7218,7302,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1242152766786670593,2,13,Mon Mar 23 18:15:15 +0000 2020,Twitter for iPhone
Mon Apr 20 20:24:00 +0000 2020,9665,[],1252332207642939399,,,6153,5993,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",4189795042,585,889,Sat Nov 14 23:08:00 +0000 2015,Twitter for Android
Mon Apr 20 20:24:01 +0000 2020,6166,[],1252332212843921409,,,759,9506,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1714299895,1801,1948,Sat Aug 31 02:05:43 +0000 2013,Twitter for Android
Mon Apr 20 20:24:02 +0000 2020,6341,[],1252332216362958849,,,5446,8616,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",576806080,121,614,Fri May 11 03:31:18 +0000 2012,Twitter for iPhone
Mon Apr 20 20:24:03 +0000 2020,1598,[],1252332223036096512,,,7480,5650,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3111146675,484,732,Tue Mar 24 18:31:13 +0000 2015,Twitter for Android
Mon Apr 20 20:24:04 +0000 2020,445,[],1252332224994738176,,,5228,2619,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",221770025,146,192,Wed Dec 01 15:25:02 +0000 2010,Twitter for iPhone
Mon Apr 20 20:24:04 +0000 2020,6083,[],1252332225825312769,,,9262,5251,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2879965248,296,320,Mon Oct 27 20:58:23 +0000 2014,Twitter for iPhone
Mon Apr 20 20:24:05 +0000 2020,7196,[],1252332231659597825,,,4138,5380,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",911915261380448256,1387,2191,Sun Sep 24 11:28:35 +0000 2017,Twitter Web App
Mon Apr 20 20:24:06 +0000 2020,7088,[طبق_القدرات_للثانويه_ياريس],1252332235266686976,,,5302,3736,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1247104890469572608,13,7,Mon Apr 06 10:12:38 +0000 2020,Twitter Web App
Mon Apr 20 20:24:06 +0000 2020,1974,[],1252332235623206912,,,1783,8415,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",888260022550929408,33,95,Fri Jul 21 04:51:07 +0000 2017,Twitter Web App
Mon Apr 20 20:24:13 +0000 2020,3102,[],1252332261955063809,,,904,3581,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1252214494207643648,3,0,Mon Apr 20 12:36:28 +0000 2020,Twitter Web App
Mon Apr 20 20:24:17 +0000 2020,2400,[],1252332278597816320,,,2835,9962,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1217890818729492482,4993,4945,Thu Jan 16 19:26:49 +0000 2020,Twitter Web App
Mon Apr 20 20:24:19 +0000 2020,8252,[],1252332288450363399,,,4304,1806,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",219878460,1685,383,Fri Nov 26 04:13:07 +0000 2010,Twitter for iPhone
Mon Apr 20 20:24:20 +0000 2020,8186,[],1252332291281608705,,,7778,396,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",3102823920,35,121,Sun Mar 22 08:15:32 +0000 2015,Twitter for iPhone
Mon Apr 20 20:24:24 +0000 2020,4140,[],1252332308818022400,,,8220,9437,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1057846387352657922,54,654,Thu Nov 01 04:06:47 +0000 2018,Twitter for Android
Mon Apr 20 20:24:26 +0000 2020,9417,[],1252332319630938112,,,7945,8351,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",195711790,378,362,Mon Sep 27 11:56:50 +0000 2010,Twitter for iPhone
Mon Apr 20 20:24:27 +0000 2020,3358,[],1252332321765617664,1252294364258336770,1177242054658842624,4878,7947,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1206680052143804416,3,94,Mon Dec 16 20:58:45 +0000 2019,Twitter for iPhone
Mon Apr 20 20:24:31 +0000 2020,3808,[],1252332338618474497,,,4789,8104,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2632164658,479,317,Sun Jun 22 19:07:59 +0000 2014,Twitter for Android
Mon Apr 20 20:24:31 +0000 2020,7262,[],1252332339218255872,,,3852,7753,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1132618786501255168,106,66,Sun May 26 12:05:36 +0000 2019,Twitter for iPhone
Mon Apr 20 20:24:32 +0000 2020,8742,[],1252332343991447556,,,8400,6335,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",861622646177443841,2355,2261,Mon May 08 16:43:41 +0000 2017,Twitter for iPhone
Mon Apr 20 20:24:39 +0000 2020,8457,[],1252332371107549184,,,3055,7368,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1040674709266997251,87,946,Fri Sep 14 18:52:40 +0000 2018,Twitter for Android
Mon Apr 20 20:24:40 +0000 2020,8228,[covid],1252332374756491264,,,5955,6100,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",866790423737409536,889,887,Mon May 22 22:58:36 +0000 2017,Twitter Web App
Mon Apr 20 20:24:46 +0000 2020,5627,[],1252332400459333633,,,8658,3710,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1246472116863631361,78,209,Sat Apr 04 16:18:35 +0000 2020,Twitter for Android
Mon Apr 20 20:24:51 +0000 2020,8119,[],1252332421531435010,,,1743,27,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",823204132798480385,9466,9809,Sun Jan 22 16:22:14 +0000 2017,Twitter for Android
Mon Apr 20 20:24:51 +0000 2020,6722,"[TomandJerry, Corona, coronabangsat]",1252332424945639425,,,9722,9944,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1145019719222607872,11,34,Sat Jun 29 17:22:29 +0000 2019,Twitter for Android
Mon Apr 20 20:24:52 +0000 2020,4462,"[Israeli, Iran, Corona]",1252332426753384453,1252331573640396801,821700726,209,4498,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",821700726,25154,994,Thu Sep 13 15:31:41 +0000 2012,Twitter for iPhone
Mon Apr 20 20:24:55 +0000 2020,2809,[],1252332439994863616,,,6710,8312,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",208407954,154,103,Wed Oct 27 06:41:12 +0000 2010,Twitter for iPhone
Mon Apr 20 20:24:56 +0000 2020,9875,[],1252332442851127298,,,3540,2057,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",725280316806549504,245,252,Wed Apr 27 11:07:57 +0000 2016,Twitter for iPhone
Mon Apr 20 20:24:56 +0000 2020,2815,[],1252332442704326657,,,5503,3045,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1035576713349083139,410,425,Fri Aug 31 17:15:03 +0000 2018,Twitter for iPhone
Mon Apr 20 20:24:59 +0000 2020,2978,[],1252332456822419462,,,2171,5954,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252190344135016454,2,18,Mon Apr 20 11:00:23 +0000 2020,Twitter for Android
Mon Apr 20 20:25:01 +0000 2020,9538,[],1252332466913914881,1252096774552109068,2451715458,2880,1435,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2422912537,1606,842,Wed Apr 02 01:03:45 +0000 2014,Twitter Web App
Mon Apr 20 20:25:06 +0000 2020,3925,[],1252332486085967872,,,3776,1994,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1072428769338626048,478,943,Tue Dec 11 09:51:58 +0000 2018,Twitter for Android
