created_at,favorite_count,hashtags,id,in_reply_to_status_id,in_reply_to_user_id_str,reply_count,retweet_count,source,user_id_str,user_followers_count,user_friends_count,user_created_at,extracted_source
Mon Apr 20 15:02:30 +0000 2020,7777,[],1252251300022059009,1252112606690754560,110998220,4765,6036,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1010644899111342080,337,817,Sat Jun 23 22:04:55 +0000 2018,Twitter for iPhone
Mon Apr 20 15:02:30 +0000 2020,6824,[طبق_القدرات_للثانويه_ياريس],1252251300441600004,,,6189,4230,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252027950997831680,1,65,Mon Apr 20 00:15:14 +0000 2020,Twitter for Android
Mon Apr 20 15:02:32 +0000 2020,5272,[],1252251308687527936,,,8178,4923,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2457135274,97,178,Thu Apr 03 11:13:15 +0000 2014,Twitter for iPhone
Mon Apr 20 15:02:33 +0000 2020,9205,[],1252251314022580224,,,3589,6784,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",928665488,438,479,Tue Nov 06 00:12:38 +0000 2012,Twitter for iPhone
Mon Apr 20 15:02:37 +0000 2020,1273,[Corona],1252251330665566208,,,3341,3769,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",2295392665,270,1026,Fri Jan 17 03:15:39 +0000 2014,Twitter Web App
Mon Apr 20 15:02:39 +0000 2020,3932,[],1252251337124917248,,,9611,5008,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2396804441,1547,2162,Sun Mar 09 13:37:53 +0000 2014,Twitter for Android
Mon Apr 20 15:02:39 +0000 2020,6575,[],1252251339943485441,,,1145,7582,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2895271800,97,218,Mon Nov 10 05:12:38 +0000 2014,Twitter for iPhone
Mon Apr 20 15:02:40 +0000 2020,209,[],1252251341432532995,,,9816,8021,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1142191393349222401,442,157,Fri Jun 21 22:03:43 +0000 2019,Twitter for Android
Mon Apr 20 15:02:42 +0000 2020,4629,[],1252251351414984706,1252251349963718661,1107367240154955777,6282,2388,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1107367240154955777,895,385,Sun Mar 17 19:44:58 +0000 2019,Twitter for Android
Mon Apr 20 15:02:44 +0000 2020,9299,[Mumbai],1252251360575152128,,,6769,4770,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1149234932289396736,79,425,Thu Jul 11 08:32:14 +0000 2019,Twitter Web App
Mon Apr 20 15:02:46 +0000 2020,38,[],1252251366006968322,,,3963,5958,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1252028270360571906,3,4,Mon Apr 20 00:16:31 +0000 2020,Twitter for Android
Mon Apr 20 15:02:46 +0000 2020,3710,[],1252251370117312513,,,3797,8980,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",872198261356060672,2532,4997,Tue Jun 06 21:07:24 +0000 2017,Twitter for Android
Mon Apr 20 15:02:49 +0000 2020,4455,[],1252251382259650563,,,9217,2074,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1226620425636995077,353,351,Sun Feb 09 21:34:55 +0000 2020,Twitter for Android
Mon Apr 20 15:02:54 +0000 2020,8155,[NaazOnShehnaaz],1252251402488823811,,,5740,157,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1239859476196458496,12,40,Tue Mar 17 10:22:00 +0000 2020,Twitter for Android
Mon Apr 20 15:02:55 +0000 2020,8706,[],1252251407174033408,1252239926906806272,18944918,9464,5399,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",271402490,392,2494,Thu Mar 24 12:50:01 +0000 2011,Twitter for iPhone
Mon Apr 20 15:02:57 +0000 2020,4301,[],1252251412211421186,,,2275,3428,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1209167171248672768,1137,1395,Mon Dec 23 17:41:57 +0000 2019,Twitter for Android
Mon Apr 20 15:02:59 +0000 2020,3703,[],1252251421681938432,,,9684,3386,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1093452906789916672,71,125,Thu Feb 07 10:14:23 +0000 2019,Twitter for Android
Mon Apr 20 15:03:03 +0000 2020,9443,[],1252251440107659264,,,6128,123,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1251910176707424259,21,19,Sun Apr 19 16:27:14 +0000 2020,Twitter for Android
Mon Apr 20 15:03:04 +0000 2020,9713,[],1252251442167062531,,,8873,3702,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",882772171625517056,83,588,Thu Jul 06 01:24:21 +0000 2017,Twitter for Android
Mon Apr 20 15:03:04 +0000 2020,8680,[],1252251444612300802,,,1212,6928,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1250113522513711109,1,65,Tue Apr 14 17:27:58 +0000 2020,Twitter for Android
Mon Apr 20 15:03:06 +0000 2020,3769,[],1252251452669648897,1252239052025114624,1124367455831375872,5988,5128,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",79955904,4781,1170,Mon Oct 05 07:39:45 +0000 2009,Twitter for Android
Mon Apr 20 15:03:09 +0000 2020,2225,[],1252251463322984448,,,9705,9053,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",930998999514988545,218,268,Thu Nov 16 03:20:33 +0000 2017,Twitter for iPhone
Mon Apr 20 15:03:10 +0000 2020,2370,[],1252251467572019200,,,6567,5755,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1246270654716018688,174,371,Sat Apr 04 02:57:46 +0000 2020,Twitter for Android
Mon Apr 20 15:03:11 +0000 2020,880,[Corona],1252251473112678406,,,8812,1983,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",493353541,1060,1684,Wed Feb 15 18:21:38 +0000 2012,Twitter for Android
Mon Apr 20 15:03:12 +0000 2020,9892,[],1252251478670151680,,,7571,58,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>",1096613413546090496,1,28,Sat Feb 16 03:33:06 +0000 2019,Twitter Web Client
Mon Apr 20 15:03:14 +0000 2020,6517,"[LILIDANCE3, lilifilm]",1252251486307840000,,,4225,2272,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",748816564208619520,30,86,Fri Jul 01 09:52:36 +0000 2016,Twitter for iPhone
Mon Apr 20 15:03:14 +0000 2020,8848,[],1252251487302037504,,,9732,3678,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",962709499432742912,113,1616,Sun Feb 11 15:26:45 +0000 2018,Twitter for Android
Mon Apr 20 15:03:18 +0000 2020,4111,[],1252251500685950976,1252195201294184449,160930132,8465,93,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",933239925847158784,92,247,Wed Nov 22 07:45:11 +0000 2017,Twitter Web App
Mon Apr 20 15:03:19 +0000 2020,2525,[],1252251508231548930,,,1794,6700,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1252137994754154501,4,0,Mon Apr 20 07:32:26 +0000 2020,Twitter for iPhone
Mon Apr 20 15:03:25 +0000 2020,9530,[],1252251533472927750,,,4364,8734,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1177523163791425537,104,680,Fri Sep 27 10:00:35 +0000 2019,Twitter for Android
Mon Apr 20 15:03:27 +0000 2020,8816,[],1252251537931472899,,,1787,8531,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1029787681109233666,100,828,Wed Aug 15 17:51:30 +0000 2018,Twitter for iPhone
Mon Apr 20 15:03:27 +0000 2020,6846,[],1252251540745789445,1252248330693939205,807688829448704000,5370,6961,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1084310003148836869,141,322,Sun Jan 13 04:43:45 +0000 2019,Twitter for iPhone
Mon Apr 20 15:03:30 +0000 2020,6662,[],1252251550904279043,,,5725,611,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1150698128225398789,890,1208,Mon Jul 15 09:26:27 +0000 2019,Twitter for Android
Mon Apr 20 15:03:30 +0000 2020,4444,[],1252251553320206336,,,5195,9700,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",222857565,114,183,Sat Dec 04 17:23:59 +0000 2010,Twitter for iPhone
Mon Apr 20 15:03:30 +0000 2020,5978,[],1252251553886433280,,,5760,8550,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",757249946131263488,33,151,Sun Jul 24 16:23:51 +0000 2016,Twitter for Android
Mon Apr 20 15:03:30 +0000 2020,9901,[Covid],1252251554125508609,,,1656,6776,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",222119291,902,476,Thu Dec 02 14:29:32 +0000 2010,Twitter for Android
Mon Apr 20 15:03:32 +0000 2020,4813,[طبق_القدرات_للثانويه_ياريس],1252251561142747138,,,857,5016,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1252244280640516096,9748,0,Mon Apr 20 14:34:47 +0000 2020,Twitter Web App
Mon Apr 20 15:03:37 +0000 2020,2301,[],1252251580755251201,,,5251,3895,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",815955733967683584,1594,2609,Mon Jan 02 16:19:41 +0000 2017,Twitter for iPhone
Mon Apr 20 15:03:37 +0000 2020,7795,"[islamabad, Corona]",1252251581350842369,,,7659,9069,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1082977894647951361,92,267,Wed Jan 09 12:30:25 +0000 2019,Twitter for Android
Mon Apr 20 15:03:37 +0000 2020,6662,[],1252251582571450370,,,2075,3437,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",596877784,1562,1365,Fri Jun 01 22:55:20 +0000 2012,Twitter Web App
Mon Apr 20 15:03:38 +0000 2020,7371,[],1252251584102379529,,,6151,5811,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",800906868600303621,10,50,Tue Nov 22 03:40:52 +0000 2016,Twitter Web App
Mon Apr 20 15:03:38 +0000 2020,6629,[],1252251587172397057,,,7706,2951,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",913481557347786753,181,158,Thu Sep 28 19:12:29 +0000 2017,Twitter for Android
Mon Apr 20 15:03:39 +0000 2020,8777,[],1252251588590264329,,,7891,4021,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1221753250497617920,192,131,Mon Jan 27 11:14:38 +0000 2020,Twitter for Android
Mon Apr 20 15:03:45 +0000 2020,793,[],1252251615861628938,1252238448456462337,1051543099166642176,7493,517,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1191746070398853120,12,384,Tue Nov 05 15:58:07 +0000 2019,Twitter for iPhone
Mon Apr 20 15:03:46 +0000 2020,4261,[],1252251619804286977,,,1870,668,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2306726460,758,306,Thu Jan 23 14:51:12 +0000 2014,Twitter for iPhone
Mon Apr 20 15:03:50 +0000 2020,8346,[],1252251637063663622,1252206394041753600,994253271089922049,1006,5992,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1136842357226164224,119,471,Fri Jun 07 03:48:34 +0000 2019,Twitter for iPhone
Mon Apr 20 15:03:51 +0000 2020,7202,[],1252251642457739264,,,7622,2249,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1143294192,3573,3213,Sat Feb 02 20:09:37 +0000 2013,Twitter for Android
Mon Apr 20 15:03:53 +0000 2020,8819,[],1252251649608949766,1251887577331691523,112410335,9759,7497,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",108286756,27,86,Mon Jan 25 13:11:28 +0000 2010,Twitter for Android
Mon Apr 20 15:03:54 +0000 2020,5607,[],1252251652628680705,,,6598,2490,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",842772180228362242,1072,1053,Fri Mar 17 16:18:40 +0000 2017,Twitter for Android
Mon Apr 20 15:03:56 +0000 2020,2715,[],1252251659964579840,,,3184,5491,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",102942811,64,485,Fri Jan 08 10:01:01 +0000 2010,Twitter for Android
Mon Apr 20 15:03:57 +0000 2020,3289,[],1252251664003760129,,,7103,8748,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1006800730634760197,1333,1042,Wed Jun 13 07:29:34 +0000 2018,Twitter for Android
Mon Apr 20 15:04:01 +0000 2020,4691,[],1252251682840379394,1252250839168823297,753013467536363521,5064,7055,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",1246530910633299973,55,90,Sat Apr 04 20:12:32 +0000 2020,Twitter Web App
Mon Apr 20 15:04:01 +0000 2020,6714,[],1252251683222142980,,,434,3890,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",633290131,923,866,Wed Jul 11 23:03:51 +0000 2012,Twitter for iPhone
Mon Apr 20 15:04:03 +0000 2020,9448,[],1252251691975573512,,,6051,8823,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",217676789,23,127,Sat Nov 20 05:34:51 +0000 2010,Twitter for Android
Mon Apr 20 15:04:03 +0000 2020,6025,[],1252251692948750336,,,2292,311,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",238300502,58,310,Fri Jan 14 21:12:24 +0000 2011,Twitter Web App
Mon Apr 20 15:04:04 +0000 2020,8767,[],1252251694009774085,1251576216533917696,1194196265472610304,3361,3443,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1235117004970799105,27,96,Wed Mar 04 08:17:11 +0000 2020,Twitter for iPhone
Mon Apr 20 15:04:04 +0000 2020,2726,[],1252251695377072130,,,234,8527,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1068785862,2108,4702,Mon Jan 07 17:14:02 +0000 2013,Twitter for Android
Mon Apr 20 15:04:05 +0000 2020,3604,[],1252251699340873730,,,3092,8952,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",231123387,526,280,Mon Dec 27 17:21:42 +0000 2010,Twitter for iPhone
Mon Apr 20 15:04:05 +0000 2020,6398,[],1252251700389437442,,,3422,2122,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1734001986,761,616,Fri Sep 06 04:54:00 +0000 2013,Twitter for iPhone
Mon Apr 20 15:04:07 +0000 2020,6181,[Corona],1252251706160828416,,,634,4667,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",947458870254772225,218,321,Sun Dec 31 13:26:12 +0000 2017,Twitter for Android
Mon Apr 20 15:04:07 +0000 2020,4267,[Corona],1252251707893067776,,,8630,1011,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",111900207,88,247,Sat Feb 06 14:40:17 +0000 2010,Twitter for iPhone
Mon Apr 20 15:04:07 +0000 2020,7413,[],1252251709054889985,1252249100042604544,751478340381401088,8962,2305,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",34447295,3692,2497,Wed Apr 22 23:45:00 +0000 2009,Twitter for iPhone
Mon Apr 20 15:04:10 +0000 2020,3361,[],1252251718752010241,,,7204,3195,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",2668942605,1739,1637,Thu Jul 03 19:23:57 +0000 2014,Twitter for Android
Mon Apr 20 15:04:10 +0000 2020,2093,[],1252251720412999680,,,9042,4199,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1168870973031895040,63,83,Tue Sep 03 12:59:59 +0000 2019,Twitter for Android
Mon Apr 20 15:04:11 +0000 2020,3842,[],1252251726612254720,,,6708,308,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",948006673393864704,251,188,Tue Jan 02 01:42:58 +0000 2018,Twitter for iPhone
Mon Apr 20 15:04:18 +0000 2020,5250,[Corona],1252251755762585601,,,3832,9422,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1161763873441099782,37,632,Wed Aug 14 22:17:46 +0000 2019,Twitter for Android
Mon Apr 20 15:04:20 +0000 2020,9850,[],1252251762104434688,,,524,3266,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1006492919916662786,120,654,Tue Jun 12 11:06:26 +0000 2018,Twitter for Android
Mon Apr 20 15:04:33 +0000 2020,2343,[],1252251815242072064,,,2970,2730,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",2316114120,209,40,Tue Jan 28 21:55:15 +0000 2014,Twitter for iPad
Mon Apr 20 15:04:33 +0000 2020,8920,[],1252251818329071616,,,7241,9861,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1033700847002296326,575,1217,Sun Aug 26 13:01:02 +0000 2018,Twitter for iPhone
Mon Apr 20 15:04:35 +0000 2020,8723,[],1252251823768956928,1252247115230838795,36327407,6389,749,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",75536393,43,599,Sat Sep 19 12:12:18 +0000 2009,Twitter Web App
Mon Apr 20 15:04:36 +0000 2020,7308,[Corona],1252251829037121538,,,6117,7172,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",3327342513,15915,161,Mon Jun 15 16:26:54 +0000 2015,Twitter for Android
Mon Apr 20 15:04:37 +0000 2020,9973,[],1252251833554345984,,,4942,8906,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1221520384526254080,70,135,Sun Jan 26 19:49:04 +0000 2020,Twitter for iPhone
Mon Apr 20 15:04:39 +0000 2020,112,[Mumbai],1252251840781025283,,,6330,6671,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1233045720661417984,20,866,Thu Feb 27 15:06:34 +0000 2020,Twitter for iPhone
Mon Apr 20 15:04:42 +0000 2020,4769,[],1252251853795938305,,,7435,5342,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",426342771,85,195,Fri Dec 02 03:52:23 +0000 2011,Twitter for iPhone
Mon Apr 20 15:04:42 +0000 2020,369,[],1252251855545131009,,,1634,9570,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",3135090141,278,517,Sat Apr 04 21:06:32 +0000 2015,Twitter Web App
Mon Apr 20 15:04:43 +0000 2020,378,[],1252251857067683842,,,5311,6699,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>",616565531,1681,1724,Sat Jun 23 23:22:50 +0000 2012,Twitter for iPad
Mon Apr 20 15:04:46 +0000 2020,3480,[],1252251871818940417,,,6296,1838,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",726588856523325440,232,258,Sun May 01 01:47:37 +0000 2016,Twitter for iPhone
Mon Apr 20 15:04:50 +0000 2020,1741,[],1252251887899938817,,,540,3498,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",336798799,1994,953,Sat Jul 16 22:57:57 +0000 2011,Twitter for iPhone
Mon Apr 20 15:04:50 +0000 2020,6009,[],1252251887900000262,,,3414,101,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2164329581,1431,2238,Sat Nov 02 04:53:19 +0000 2013,Twitter for iPhone
Mon Apr 20 15:04:50 +0000 2020,2151,[],1252251888474562564,1252221620489420800,715849415777456128,2471,417,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1608644178,460,1487,Sat Jul 20 17:19:08 +0000 2013,Twitter for Android
Mon Apr 20 15:04:51 +0000 2020,817,[],1252251892283039744,,,2414,9244,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",614484342,570,902,Thu Jun 21 15:34:26 +0000 2012,Twitter for iPhone
Mon Apr 20 15:04:54 +0000 2020,7644,[],1252251903221739520,,,6956,9052,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",195159644,378,233,Sat Sep 25 23:55:06 +0000 2010,Twitter for iPhone
Mon Apr 20 15:04:54 +0000 2020,677,[],1252251906703056897,1252215803597987840,1227276138327760901,9556,8880,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1094366732272181248,47,75,Sat Feb 09 22:45:36 +0000 2019,Twitter for iPhone
Mon Apr 20 15:04:55 +0000 2020,9232,[],1252251909127376898,,,3144,1785,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1061866388,392,309,Sat Jan 05 01:30:59 +0000 2013,Twitter for iPhone
Mon Apr 20 15:04:59 +0000 2020,3476,[],1252251924524482563,,,1638,1768,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",829412289686024192,753,328,Wed Feb 08 19:31:14 +0000 2017,Twitter Web App
Mon Apr 20 15:05:01 +0000 2020,2068,[],1252251932678184962,,,1115,9234,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1213398572936261638,973,633,Sat Jan 04 09:55:46 +0000 2020,Twitter for Android
Mon Apr 20 15:05:02 +0000 2020,2427,[conanisoverparty],1252251940509155328,,,7149,700,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",2777244669,706,1133,Sat Sep 20 01:00:14 +0000 2014,Twitter for iPhone
Mon Apr 20 15:05:05 +0000 2020,2821,[],1252251952832040960,,,530,8452,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",889579200138629120,108,461,Mon Jul 24 20:13:03 +0000 2017,Twitter for iPhone
Mon Apr 20 15:05:07 +0000 2020,7003,[],1252251958704037888,,,6225,4668,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1019673984286240768,550,399,Wed Jul 18 20:03:17 +0000 2018,Twitter for iPhone
Mon Apr 20 15:05:10 +0000 2020,1789,[],1252251970653413376,,,7566,8870,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",1155828699880513537,34,53,Mon Jul 29 13:13:31 +0000 2019,Twitter for Android
Mon Apr 20 15:05:12 +0000 2020,7504,[],1252251978454888449,1252089227891937280,15012486,8456,1165,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>",1232073917415579648,1,18,Mon Feb 24 22:44:56 +0000 2020,Twitter for iPhone
Mon Apr 20 15:05:12 +0000 2020,1240,[],1252251980787068928,,,9018,7303,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>",941008400720244738,457,4081,Wed Dec 13 18:14:20 +0000 2017,Twitter for Android
Mon Apr 20 15:05:15 +0000 2020,2838,[],1252251992593969152,,,1391,2343,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>",22787562,287,824,Wed Mar 04 15:34:26 +0000 2009,Twitter Web Client
